sseqid,stitle,mismatch,positive,gaps,ppos,pident,qcovs,evalue,bitscore,qseqid,cleaned_filename
1_FRWA01000325_03018,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRWA01000325
19_JVFY01000001_05193,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,19_JVFY01000001
1_LN871187_02024,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LN871187
1_JUKR01000001_03618,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_JUKR01000001
1_RHTA01000100_05528,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_RHTA01000100
1_JTUI01000001_01958,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTUI01000001
1_JTYF01000001_04983,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTYF01000001
1_FNLV01000001_03353,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FNLV01000001
1_LVEE01000001_02730,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LVEE01000001
1_FRLZ01000072_02635,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRLZ01000072
1_FRHL01000110_01849,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRHL01000110
1_NRBV01000001_05075,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRBV01000001
1_QVCP01000100_06010,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVCP01000100
1_FNMA01000001_03353,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FNMA01000001
1_CAADOH010000001_03288,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADOH010000001
1_RXEN01000001_00566,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXEN01000001
47_RJUS01000009_02452,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,47_RJUS01000009
16_NBAT01000012_03712,unannotated protein,82,357,0,89.92,79.345,99,0.0,664.0,pao1_fabv,16_NBAT01000012
1_MAZE01000063_02216,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MAZE01000063
1_JTQF01000001_02360,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTQF01000001
1_LEGN01000001_03531,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEGN01000001
1_JTYT01000001_03268,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTYT01000001
4_UUIZ01000082_04581,unannotated protein,98,346,1,86.93,75.126,100,0.0,620.0,pao1_fabv,4_UUIZ01000082
1_JTTY01000001_04275,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_JTTY01000001
97_SMFW01000001_03538,unannotated protein,79,351,0,88.19,80.15100000000002,100,0.0,656.0,pao1_fabv,97_SMFW01000001
11_CP025542_04929,unannotated protein,86,351,0,88.19,78.392,100,0.0,660.0,pao1_fabv,11_CP025542
1_LEIL01000001_02899,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEIL01000001
1_QZZZ01000035_02306,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_QZZZ01000035
1_WOAN01000010_03087,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_WOAN01000010
29_BATG01000459_03252,unannotated protein,40,173,4,85.22,78.325,51,1.3599999999999999e-108,320.0,pao1_fabv,29_BATG01000459
29_BATG01000459_03253,unannotated protein,9,58,0,93.55,85.484,16,1.3499999999999998e-31,112.0,pao1_fabv,29_BATG01000459
1_FRJA01000198_02484,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRJA01000198
11_LCYA01000001_03524,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,11_LCYA01000001
1_FRVN01000240_00894,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRVN01000240
115_BCZW01000001_02034,unannotated protein,97,347,1,87.19,75.377,100,0.0,623.0,pao1_fabv,115_BCZW01000001
1_FRHS01000165_02096,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRHS01000165
1_QVCC01000100_03379,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVCC01000100
1_CAADQF010000001_01768,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADQF010000001
1_RXVE01000001_03515,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXVE01000001
1_MWLC02000088_02198,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MWLC02000088
47_MOAU01000001_04197,unannotated protein,83,357,0,89.92,79.093,99,0.0,665.0,pao1_fabv,47_MOAU01000001
44_LUXZ01000001_06532,unannotated protein,62,240,1,86.96,77.17399999999998,69,7.029999999999995e-155,436.0,pao1_fabv,44_LUXZ01000001
44_LUXZ01000001_06533,unannotated protein,35,98,0,85.22,69.565,29,6.679999999999998e-55,174.0,pao1_fabv,44_LUXZ01000001
1_NSOJ01000001_01491,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSOJ01000001
9_BCAU01000001_04172,unannotated protein,153,309,5,78.03,60.101000000000006,98,2.039999999999998e-167,472.0,pao1_fabv,9_BCAU01000001
1_CVVN01000001_00906,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVVN01000001
1_CAADLW010000001_00493,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADLW010000001
1_JTUU01000001_05917,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTUU01000001
1_CBYA010000001_02121,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_CBYA010000001
1_RXVW01000001_00574,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXVW01000001
39_AUED01000001_01389,unannotated protein,150,300,7,75.95,60.253,98,4.149999999999999e-164,463.0,pao1_fabv,39_AUED01000001
1_FRIB01000189_02637,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRIB01000189
1_FRMK01000067_04425,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRMK01000067
1_WOAF01000100_04379,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_WOAF01000100
1_QVDH01000099_05270,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVDH01000099
1_CVUS01000001_02353,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVUS01000001
1_CAADLN010000001_03076,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADLN010000001
1_RXCP01000001_02371,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXCP01000001
1_NSUT01000001_03628,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSUT01000001
1_CVXA01000001_05237,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVXA01000001
1_FRNU01000178_03882,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRNU01000178
1_LKIS01000001_04698,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LKIS01000001
1_FRSS01000479_04216,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRSS01000479
1_KI518835_01355,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_KI518835
9_FPJJ01000018_02174,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,9_FPJJ01000018
36_UYXU01000001_04379,unannotated protein,96,347,1,87.19,75.628,100,0.0,625.0,pao1_fabv,36_UYXU01000001
9_NEHY01000074_00363,unannotated protein,83,354,0,89.17,79.093,99,0.0,658.0,pao1_fabv,9_NEHY01000074
1_NSZL01000001_03917,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_NSZL01000001
1_NFFL01000010_00671,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NFFL01000010
1_FRHQ01000284_01164,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRHQ01000284
1_CUXY01000001_02274,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CUXY01000001
1_FRRQ01000051_05041,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRRQ01000051
1_UGUM01000004_01812,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_UGUM01000004
1_LLSY01000001_03576,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LLSY01000001
1_QZXG01000024_04633,unannotated protein,2,398,0,100.0,99.497,100,0.0,812.0,pao1_fabv,1_QZXG01000024
178_LWHA01000001_02830,unannotated protein,156,306,4,77.27,59.596,98,8.109999999999994e-173,485.0,pao1_fabv,178_LWHA01000001
1_MCMH01000001_04572,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MCMH01000001
1_RXWC01000001_00310,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXWC01000001
1_RWRV01000001_02380,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWRV01000001
0_RBUA01000208_01566,unannotated protein,98,347,1,87.19,75.126,100,0.0,620.0,pao1_fabv,0_RBUA01000208
11_012660_01588,unannotated protein,98,346,1,86.93,75.126,100,0.0,620.0,pao1_fabv,11_012660
14_CP017886_00250,unannotated protein,87,353,0,88.69,78.141,100,0.0,654.0,pao1_fabv,14_CP017886
1_QVCF01000100_05621,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVCF01000100
1_CP011369_02125,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP011369
1_FRVV01000390_01524,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRVV01000390
1_NSXC01000001_00234,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSXC01000001
1_VJMU01000010_02156,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VJMU01000010
9_FWZY01000033_04756,unannotated protein,149,309,5,78.03,61.111,98,1.169999999999999e-175,493.0,pao1_fabv,9_FWZY01000033
1_LEHM01000001_03791,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEHM01000001
125_RAIP01000001_01222,unannotated protein,98,347,1,87.19,75.126,100,0.0,620.0,pao1_fabv,125_RAIP01000001
1_CUYF01000001_01236,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CUYF01000001
1_RAFT01000070_00435,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAFT01000070
1_RWQX01000001_00206,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWQX01000001
1_CP012581_02109,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_CP012581
1_NRCH01000001_03132,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRCH01000001
9_FNZP01000022_02017,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,9_FNZP01000022
9_AZVN01000001_02217,unannotated protein,153,308,5,77.78,60.101000000000006,98,1.1499999999999993e-167,474.0,pao1_fabv,9_AZVN01000001
47_LHUX01000001_04319,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,47_LHUX01000001
1_LLVO01000001_02494,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLVO01000001
1_LLLW01000001_03636,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLLW01000001
1_VUNV01000100_04485,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VUNV01000100
1_CVVM01000001_02503,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVVM01000001
1_VZIU01000100_02188,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VZIU01000100
1_NSNA01000001_00574,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSNA01000001
1_FRRZ01000058_01585,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRRZ01000058
1_NFGE01000100_00872,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NFGE01000100
1_CP008869_02164,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP008869
1_RWRL01000001_00723,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWRL01000001
9_QKLN01000001_02994,unannotated protein,83,357,0,89.92,79.093,99,0.0,664.0,pao1_fabv,9_QKLN01000001
9_KV791469_00929,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,9_KV791469
1_NSON01000001_02937,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSON01000001
1_NSST01000001_05870,unannotated protein,5,398,0,100.0,98.744,100,0.0,807.0,pao1_fabv,1_NSST01000001
1_LLRZ01000001_03536,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LLRZ01000001
9_KV817609_01898,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,9_KV817609
114_CP027725_01485,unannotated protein,97,348,5,86.57,74.627,100,0.0,618.0,pao1_fabv,114_CP027725
1_VAVW01000001_01298,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VAVW01000001
1_JTRX01000001_01955,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTRX01000001
1_RXUB01000001_00257,unannotated protein,4,398,0,100.0,98.995,100,0.0,809.0,pao1_fabv,1_RXUB01000001
1_CUXJ01000001_01985,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CUXJ01000001
1_FRWC01000476_02666,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRWC01000476
1_QVBG01000100_02815,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVBG01000100
1_NSPU01000001_03841,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSPU01000001
1_FRNH01000159_05630,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRNH01000159
1_RAFR01000579_03949,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAFR01000579
1_RWSF01000001_00392,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWSF01000001
9_POGR01000997_01871,unannotated protein,150,308,5,77.78,60.859,98,1.0899999999999994e-174,491.0,pao1_fabv,9_POGR01000997
1_RACS01000023_01147,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RACS01000023
1_JVUW01000065_03879,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JVUW01000065
1_NIJE01000001_03746,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_NIJE01000001
1_JNHD01000001_00746,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_JNHD01000001
1_JTMD01000001_04881,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTMD01000001
1_LSAI01000001_00281,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LSAI01000001
1_LLPE01000001_05398,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLPE01000001
9_FOXG01000027_00401,unannotated protein,82,357,0,89.92,79.345,99,0.0,664.0,pao1_fabv,9_FOXG01000027
16_CP027716_02512,unannotated protein,82,357,0,89.92,79.345,99,0.0,664.0,pao1_fabv,16_CP027716
1_FRML01000086_02286,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRML01000086
1_FRWF01000264_01805,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRWF01000264
1_NSVA01000001_02407,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSVA01000001
1_LLML01000001_02486,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLML01000001
1_VIHV01000100_00859,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIHV01000100
9_PYAQ01000010_03286,unannotated protein,96,346,1,86.93,75.628,100,0.0,623.0,pao1_fabv,9_PYAQ01000010
1_NSTY01000001_00246,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSTY01000001
9_POFR01000100_02541,unannotated protein,100,347,1,87.19,74.623,100,0.0,619.0,pao1_fabv,9_POFR01000100
1_CVWL01000001_00643,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVWL01000001
1_LDLF01000001_04529,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDLF01000001
24_AOUR02000180_01967,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.7699999999999986e-167,472.0,pao1_fabv,24_AOUR02000180
1_NSTV01000001_00585,unannotated protein,1,397,0,99.75,99.749,100,0.0,811.0,pao1_fabv,1_NSTV01000001
1_CVWM01000001_00401,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVWM01000001
9_JQLM01000001_00932,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,9_JQLM01000001
1_RAFW01000130_00431,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAFW01000130
1_RXWE01000001_00998,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXWE01000001
1_JUAT01000001_02982,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JUAT01000001
1_RAGB01000136_00076,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAGB01000136
1_QZZU01000005_02977,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_QZZU01000005
9_ALPA01000001_03000,unannotated protein,150,307,5,77.53,60.859,98,1.429999999999999e-174,490.0,pao1_fabv,9_ALPA01000001
1_LEHK01000001_03707,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEHK01000001
1_KI518915_01322,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI518915
1_LLLY01000001_02343,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLLY01000001
1_FRNT01000096_01229,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRNT01000096
1_RXWP01000001_01675,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXWP01000001
1_NFGM01000010_02554,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NFGM01000010
1_JTMT01000001_03799,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTMT01000001
1_QVDE01000099_04882,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVDE01000099
24_CP016212_04461,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.8699999999999987e-167,472.0,pao1_fabv,24_CP016212
1_LFMN01000001_01816,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LFMN01000001
177_QJUN01000010_04816,unannotated protein,152,308,4,78.17,60.40600000000001,98,7.089999999999995e-173,486.0,pao1_fabv,177_QJUN01000010
1_CP046061_02198,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP046061
1_RWUO01000001_05015,unannotated protein,2,397,0,99.75,99.497,100,0.0,813.0,pao1_fabv,1_RWUO01000001
1_NSPG01000001_02735,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_NSPG01000001
1_QVBC01000100_04946,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVBC01000100
1_FRNK01000142_04181,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRNK01000142
34_CP014062_02218,unannotated protein,150,309,5,78.03,60.859,98,8.959999999999993e-169,475.0,pao1_fabv,34_CP014062
1_RXAB01000001_01793,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXAB01000001
1_CP024477_02023,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP024477
1_MPUM01000001_01434,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MPUM01000001
1_FRMB01000072_03850,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRMB01000072
1_CP015002_02044,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP015002
1_25055_02123,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_25055
1_KI519298_03013,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI519298
1_CVVK01000001_00768,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVVK01000001
9_QFZX01000001_01024,unannotated protein,96,347,1,87.19,75.628,100,0.0,625.0,pao1_fabv,9_QFZX01000001
58_RBLH01000001_05053,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.899999999999999e-167,472.0,pao1_fabv,58_RBLH01000001
1_RWTQ01000001_04953,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWTQ01000001
1_VIHF01000100_04679,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIHF01000100
1_NSVK01000001_00569,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSVK01000001
1_JTMI01000001_04105,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTMI01000001
1_QVBN01000099_00597,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVBN01000099
9_CVTT01000084_05558,unannotated protein,96,347,1,87.19,75.628,100,0.0,624.0,pao1_fabv,9_CVTT01000084
1_NSTA01000001_04638,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSTA01000001
1_WUDJ01000100_01220,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_WUDJ01000100
1_CTEU01000001_03979,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CTEU01000001
1_RXDK01000001_02967,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXDK01000001
1_MCMS01000001_00580,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MCMS01000001
1_AZHU01000001_04767,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_AZHU01000001
1_CAADKJ010000001_04529,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADKJ010000001
16_CP027753_02902,unannotated protein,82,356,0,89.67,79.345,99,0.0,663.0,pao1_fabv,16_CP027753
1_QBED01000084_00770,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_QBED01000084
1_FRNX01000154_04340,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRNX01000154
1_LLSI01000001_00351,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLSI01000001
1_QDGX01000001_01869,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QDGX01000001
1_LZQI01000001_04168,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LZQI01000001
1_VIIJ01000010_04867,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIIJ01000010
1_SCWK01000001_03566,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_SCWK01000001
1_NSYD01000001_04225,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSYD01000001
1_MULC01000001_02168,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MULC01000001
1_VOJD01000100_02911,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VOJD01000100
1_LBLT01000001_00700,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LBLT01000001
1_CAADPN010000001_03376,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_CAADPN010000001
1_SZXQ01000001_00567,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SZXQ01000001
1_LLNJ01000001_04065,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLNJ01000001
1_JTOI01000001_04092,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTOI01000001
1_RXTD01000001_01848,unannotated protein,3,398,0,100.0,99.246,100,0.0,810.0,pao1_fabv,1_RXTD01000001
1_FRHM01000090_02822,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRHM01000090
1_KI519264_02389,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI519264
1_FRFS01000074_04090,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_FRFS01000074
1_RXET01000001_03655,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXET01000001
1_CAADQX010000001_00513,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADQX010000001
