"mod_species","ani","subject","clade","subclade"
"aeruginosa",99.3273,"GCF_000629185.1_Pseu_aeru_3580_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.327,"GCF_001451175.1_WH-SGI-V-07413_genomic.fna","aeruginosa",""
"aeruginosa",99.3269,"GCF_001375335.1_277_12_5Pc_9_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",99.3269,"GCF_003412325.1_ASM341232v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3261,"GCF_000480475.1_Pseu_aeru_3568_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.326,"GCF_003631355.1_ASM363135v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3258,"GCF_000520255.1_Pseu_aeru_BWHPSA047_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.3257,"GCF_002193915.1_ASM219391v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3257,"GCF_003698545.1_ASM369854v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3252,"GCF_003698435.1_ASM369843v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3251,"GCF_001482325.1_ASM148232v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3246,"GCF_000481265.1_Pseu_aeru_BWH022_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.3244,"GCF_001452335.1_WH-SGI-V-07649_genomic.fna","aeruginosa",""
"aeruginosa",99.3244,"GCF_003332565.1_ASM333256v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3244,"GCF_002193755.1_ASM219375v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3244,"GCF_000496455.2_ASM49645v2_genomic.fna","aeruginosa",""
"aeruginosa",99.3239,"GCF_002239565.1_ASM223956v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3237,"GCF_002205335.1_ASM220533v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3234,"GCF_003000755.1_ASM300075v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3233,"GCF_001449345.1_WH-SGI-V-07062_genomic.fna","aeruginosa",""
"aeruginosa",99.3232,"GCF_002330215.1_ASM233021v1_genomic.fna","aeruginosa",""
"aeruginosa",99.323,"GCF_001451755.1_WH-SGI-V-07495_genomic.fna","aeruginosa",""
"aeruginosa",99.3228,"GCF_001450345.1_WH-SGI-V-07053_genomic.fna","aeruginosa",""
"aeruginosa",99.3227,"GCF_001555235.1_ASM155523v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3226,"GCF_001374395.1_296_Rw204_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",99.3223,"GCF_003629515.1_ASM362951v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3223,"GCF_002136165.1_ASM213616v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3223,"GCF_001449825.1_WH-SGI-V-07223_genomic.fna","aeruginosa",""
"aeruginosa",99.3223,"GCF_002239465.1_ASM223946v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3221,"GCF_003410765.1_ASM341076v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3221,"GCF_000480925.1_Pseu_aeru_BL11_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.3218,"GCF_000796045.1_AZPAE14394_genomic.fna","aeruginosa",""
"aeruginosa",99.3218,"GCF_002242885.1_ASM224288v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3216,"GCF_000797005.1_AZPAE12409_genomic.fna","aeruginosa",""
"aeruginosa",99.3216,"GCF_003332625.1_ASM333262v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3214,"GCF_000455545.1_B3-1811_genomic.fna","aeruginosa",""
"aeruginosa",99.3214,"GCF_001453095.1_WH-SGI-V-07416_genomic.fna","aeruginosa",""
"aeruginosa",99.3214,"GCF_001516205.2_ASM151620v2_genomic.fna","aeruginosa",""
"aeruginosa",99.3214,"GCF_002329775.1_ASM232977v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3212,"GCF_000791625.1_AZPAE14954_genomic.fna","aeruginosa",""
"aeruginosa",99.3211,"GCF_001453315.1_WH-SGI-V-07623_genomic.fna","aeruginosa",""
"aeruginosa",99.3209,"GCF_000480555.1_Pseu_aeru_3097_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.3206,"GCF_001451705.1_WH-SGI-V-07491_genomic.fna","aeruginosa",""
"aeruginosa",99.3206,"GCF_000796325.1_AZPAE14443_genomic.fna","aeruginosa",""
"aeruginosa",99.3205,"GCF_001792835.1_ASM179283v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3204,"GCF_003332795.1_ASM333279v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3204,"GCF_002263685.1_ASM226368v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3203,"GCF_001750705.1_ASM175070v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3202,"GCF_002239535.1_ASM223953v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3202,"GCF_000794515.1_AZPAE14687_genomic.fna","aeruginosa",""
"aeruginosa",99.3201,"GCF_001449785.1_WH-SGI-V-07187_genomic.fna","aeruginosa",""
"aeruginosa",99.32,"GCF_003411165.1_ASM341116v1_genomic.fna","aeruginosa",""
"aeruginosa",99.32,"GCF_002216405.1_ASM221640v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3199,"GCF_000763245.2_ASM76324v2_genomic.fna","aeruginosa",""
"aeruginosa",99.3199,"GCF_002312115.1_ASM231211v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3196,"GCF_003585015.1_ASM358501v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3193,"GCF_000647935.2_ASM64793v3_genomic.fna","aeruginosa",""
"aeruginosa",99.3192,"GCF_000790155.1_AZPAE14864_genomic.fna","aeruginosa",""
"aeruginosa",99.319,"GCF_001560865.1_ASM156086v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3189,"GCF_000793585.1_AZPAE14936_genomic.fna","aeruginosa",""
"aeruginosa",99.3187,"GCF_000982155.1_ASM98215v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3187,"GCF_001990295.1_ASM199029v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3185,"GCF_001449865.1_WH-SGI-V-07226_genomic.fna","aeruginosa",""
"aeruginosa",99.3182,"GCF_000796945.1_AZPAE12154_genomic.fna","aeruginosa",""
"aeruginosa",99.3181,"GCF_002001225.1_ASM200122v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3178,"GCF_001450715.1_WH-SGI-V-07233_genomic.fna","aeruginosa",""
"aeruginosa",99.3178,"GCF_002326625.1_ASM232662v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3176,"GCF_000629305.1_Pseu_aeru_3574_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.3173,"GCF_003194245.1_ASM319424v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3171,"GCF_001451895.1_WH-SGI-V-07505_genomic.fna","aeruginosa",""
"aeruginosa",99.3171,"GCF_002193665.1_ASM219366v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3168,"GCF_001444895.1_ASM144489v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3168,"GCF_000698765.1_PUPa3_1.0_genomic.fna","aeruginosa",""
"aeruginosa",99.3167,"GCF_001679685.1_ASM167968v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3167,"GCF_002312495.1_ASM231249v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3165,"GCF_001452835.1_WH-SGI-V-07249_genomic.fna","aeruginosa",""
"aeruginosa",99.316,"GCF_002330175.1_ASM233017v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3158,"GCF_002330585.1_ASM233058v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3155,"GCF_003630105.1_ASM363010v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3153,"GCF_000795185.1_AZPAE14818_genomic.fna","aeruginosa",""
"aeruginosa",99.3152,"GCF_000789925.1_AZPAE14855_genomic.fna","aeruginosa",""
"aeruginosa",99.3148,"GCF_003411345.1_ASM341134v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3147,"GCF_000481485.1_Pseu_aeru_BWH011_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.3147,"GCF_003429185.1_ASM342918v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3146,"GCF_000792225.1_AZPAE14980_genomic.fna","aeruginosa",""
"aeruginosa",99.3145,"GCF_000795085.1_AZPAE14813_genomic.fna","aeruginosa",""
"aeruginosa",99.3145,"GCF_003631205.1_ASM363120v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3144,"GCF_000968815.1_ASM96881v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3143,"GCF_002980265.1_ASM298026v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3143,"GCF_003411365.1_ASM341136v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3141,"GCF_002312705.1_ASM231270v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3141,"GCF_001811975.1_ASM181197v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3137,"GCF_001450745.1_WH-SGI-V-07236_genomic.fna","aeruginosa",""
"aeruginosa",99.3134,"GCF_003629435.1_ASM362943v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3134,"GCF_002276485.1_ASM227648v1_genomic.fna","aeruginosa",""
"aeruginosa",99.313,"GCF_001756445.1_ASM175644v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3128,"GCF_003585055.1_ASM358505v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3123,"GCF_003631365.1_ASM363136v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3121,"GCF_001809935.1_ASM180993v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3119,"GCF_001374155.1_284_Rw202_contigs_500_genomic.fna","aeruginosa",""
"aeruginosa",99.3119,"GCF_000795105.1_AZPAE14814_genomic.fna","aeruginosa",""
"aeruginosa",99.3118,"GCF_003055465.1_ASM305546v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3117,"GCF_000790205.1_AZPAE14866_genomic.fna","aeruginosa",""
"aeruginosa",99.3113,"GCF_003630465.1_ASM363046v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3112,"GCF_001792855.1_ASM179285v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3112,"GCF_000792365.1_AZPAE14986_genomic.fna","aeruginosa",""
"aeruginosa",99.3112,"GCF_001836645.1_ASM183664v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3112,"GCF_003053465.1_ASM305346v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3111,"GCF_001836655.1_ASM183665v1_genomic.fna","aeruginosa",""
"aeruginosa",99.311,"GCF_000795235.1_AZPAE14821_genomic.fna","aeruginosa",""
"aeruginosa",99.311,"GCF_001450015.1_WH-SGI-V-07238_genomic.fna","aeruginosa",""
"aeruginosa",99.3109,"GCF_001910105.1_ASM191010v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3109,"GCF_003698715.1_ASM369871v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3108,"GCF_000793905.1_AZPAE14934_genomic.fna","aeruginosa",""
"aeruginosa",99.3105,"GCF_003411765.1_ASM341176v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3104,"GCF_001450185.1_WH-SGI-V-07372_genomic.fna","aeruginosa",""
"aeruginosa",99.3104,"GCF_001444925.1_ASM144492v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3102,"GCF_000791205.1_AZPAE14923_genomic.fna","aeruginosa",""
"aeruginosa",99.3102,"GCF_002330095.1_ASM233009v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3099,"GCF_001990405.1_ASM199040v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3098,"GCF_000794005.1_AZPAE14916_genomic.fna","aeruginosa",""
"aeruginosa",99.3096,"GCF_000790825.1_AZPAE14890_genomic.fna","aeruginosa",""
"aeruginosa",99.3096,"GCF_000795205.1_AZPAE14819_genomic.fna","aeruginosa",""
"aeruginosa",99.3096,"GCF_000795115.1_AZPAE14815_genomic.fna","aeruginosa",""
"aeruginosa",99.3095,"GCF_002312505.1_ASM231250v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3095,"GCF_001516305.2_ASM151630v2_genomic.fna","aeruginosa",""
"aeruginosa",99.3095,"GCF_001450635.1_WH-SGI-V-07222_genomic.fna","aeruginosa",""
"aeruginosa",99.3095,"GCF_001444755.1_ASM144475v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3094,"GCF_002204155.1_ASM220415v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3092,"GCF_003630615.1_ASM363061v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3092,"GCF_001295345.1_ASM129534v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3091,"GCF_003629085.1_ASM362908v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3089,"GCF_002329765.1_ASM232976v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3087,"GCF_000226155.1_ASM22615v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3086,"GCF_000791445.1_AZPAE14946_genomic.fna","aeruginosa",""
"aeruginosa",99.3081,"GCF_000408865.1_Pseu_aeru_PAK_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.308,"GCF_000789685.1_AZPAE14844_genomic.fna","aeruginosa",""
"aeruginosa",99.308,"GCF_003698425.1_ASM369842v1_genomic.fna","aeruginosa",""
"aeruginosa",99.308,"GCF_001606045.1_ASM160604v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3078,"GCF_001454325.1_WH-SGI-V-07310_genomic.fna","aeruginosa",""
"aeruginosa",99.3077,"GCF_003055225.1_ASM305522v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3075,"GCF_001451835.1_WH-SGI-V-07500_genomic.fna","aeruginosa",""
"aeruginosa",99.3075,"GCF_000795265.1_AZPAE14822_genomic.fna","aeruginosa",""
"aeruginosa",99.3075,"GCF_003332485.1_ASM333248v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3072,"GCF_003629475.1_ASM362947v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3071,"GCF_000791265.1_AZPAE14925_genomic.fna","aeruginosa",""
"aeruginosa",99.3069,"GCF_002326265.1_ASM232626v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3069,"GCF_003411415.1_ASM341141v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3069,"GCF_002330835.1_ASM233083v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3067,"GCF_001555035.1_ASM155503v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3065,"GCF_000791835.1_AZPAE14964_genomic.fna","aeruginosa",""
"aeruginosa",99.3065,"GCF_002330775.1_ASM233077v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3064,"GCF_002135965.1_ASM213596v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3063,"GCF_000791985.1_AZPAE15030_genomic.fna","aeruginosa",""
"aeruginosa",99.3061,"GCF_000795625.1_AZPAE13872_genomic.fna","aeruginosa",""
"aeruginosa",99.3058,"GCF_000793055.1_AZPAE15020_genomic.fna","aeruginosa",""
"aeruginosa",99.3057,"GCF_001516225.2_ASM151622v2_genomic.fna","aeruginosa",""
"aeruginosa",99.3056,"GCF_002330005.1_ASM233000v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3056,"GCF_002001315.1_ASM200131v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3053,"GCF_000629285.1_Pseu_aeru_3575_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.3051,"GCF_001548135.1_ASM154813v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3051,"GCF_002330075.1_ASM233007v1_genomic.fna","aeruginosa",""
"aeruginosa",99.305,"GCF_002237055.1_ASM223705v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3049,"GCF_000793845.1_AZPAE14913_genomic.fna","aeruginosa",""
"aeruginosa",99.3049,"GCF_002329935.1_ASM232993v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3048,"GCF_000791025.1_AZPAE14897_genomic.fna","aeruginosa",""
"aeruginosa",99.3048,"GCF_001453385.1_WH-SGI-V-07629_genomic.fna","aeruginosa",""
"aeruginosa",99.3047,"GCF_002329925.1_ASM232992v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3047,"GCF_002326085.1_ASM232608v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3046,"GCF_002005765.1_ASM200576v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3043,"GCF_002117025.1_ASM211702v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3042,"GCF_000792155.1_AZPAE14977_genomic.fna","aeruginosa",""
"aeruginosa",99.3041,"GCF_002001265.1_ASM200126v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3041,"GCF_002326515.1_ASM232651v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3038,"GCF_002001305.1_ASM200130v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3036,"GCF_001500245.1_ASM150024v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3036,"GCF_002326525.1_ASM232652v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3034,"GCF_000792065.1_AZPAE14973_genomic.fna","aeruginosa",""
"aeruginosa",99.3033,"GCF_000797265.1_AZPAE12419_genomic.fna","aeruginosa",""
"aeruginosa",99.3033,"GCF_000789905.1_AZPAE14853_genomic.fna","aeruginosa",""
"aeruginosa",99.3031,"GCF_001810325.1_ASM181032v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3031,"GCF_003332585.1_ASM333258v1_genomic.fna","aeruginosa",""
"aeruginosa",99.303,"GCF_002927195.1_ASM292719v1_genomic.fna","aeruginosa",""
"aeruginosa",99.303,"GCF_003332385.1_ASM333238v1_genomic.fna","aeruginosa",""
"aeruginosa",99.303,"GCF_002927215.1_ASM292721v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3028,"GCF_002330815.1_ASM233081v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3026,"GCF_000520295.1_Pseu_aeru_BWHPSA045_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.3025,"GCF_003332375.1_ASM333237v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3025,"GCF_000791345.1_AZPAE14943_genomic.fna","aeruginosa",""
"aeruginosa",99.3024,"GCF_003053445.1_ASM305344v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3022,"GCF_001500235.1_ASM150023v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3022,"GCF_001452755.1_WH-SGI-V-07709_genomic.fna","aeruginosa",""
"aeruginosa",99.302,"GCF_002332015.1_ASM233201v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3019,"GCF_000481045.1_Pseu_aeru_BL05_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.3018,"GCF_001451405.1_WH-SGI-V-07419_genomic.fna","aeruginosa",""
"aeruginosa",99.3015,"GCF_002516415.1_ASM251641v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3015,"GCF_002942025.1_ASM294202v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3014,"GCF_001792875.1_ASM179287v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3012,"GCF_003585145.1_ASM358514v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3012,"GCF_002976195.1_ASM297619v1_genomic.fna","aeruginosa",""
"aeruginosa",99.301,"GCF_003571505.1_ASM357150v1_genomic.fna","aeruginosa",""
"aeruginosa",99.301,"GCF_001453075.1_WH-SGI-V-071082_genomic.fna","aeruginosa",""
"aeruginosa",99.301,"GCF_000816985.1_ASM81698v1_genomic.fna","aeruginosa",""
"aeruginosa",99.301,"GCF_003332475.1_ASM333247v1_genomic.fna","aeruginosa",""
"aeruginosa",99.301,"GCF_001454415.1_WH-SGI-V-07317_genomic.fna","aeruginosa",""
"aeruginosa",99.3008,"GCF_000480615.1_Pseu_aeru_3094_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.3007,"GCF_000796795.1_AZPAE12147_genomic.fna","aeruginosa",""
"aeruginosa",99.3006,"GCF_003698825.1_ASM369882v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3005,"GCF_000482005.1_Pseu_aeru_E2_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.3005,"GCF_002330045.1_ASM233004v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3005,"GCF_001453225.1_WH-SGI-V-07501_genomic.fna","aeruginosa",""
"aeruginosa",99.3004,"GCF_002330435.1_ASM233043v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3003,"GCF_001555055.1_ASM155505v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3003,"GCF_002326115.1_ASM232611v1_genomic.fna","aeruginosa",""
"aeruginosa",99.3002,"GCF_002325985.1_ASM232598v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2997,"GCF_001295285.1_ASM129528v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2996,"GCF_000629445.1_Pseu_aeru_BWH057_V1_genomic.fna","aeruginosa",""
"aeruginosa",99.2996,"GCF_000796125.1_AZPAE14403_genomic.fna","aeruginosa",""
"aeruginosa",99.2996,"GCF_001444955.1_ASM144495v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2995,"GCF_001453665.1_WH-SGI-V-07691_genomic.fna","aeruginosa",""
"aeruginosa",99.2995,"GCF_001802735.1_ASM180273v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2994,"GCF_003698365.1_ASM369836v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2993,"GCF_000793665.1_AZPAE14917_genomic.fna","aeruginosa",""
"aeruginosa",99.2993,"GCF_001875185.1_ASM187518v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2992,"GCF_003055235.1_ASM305523v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2991,"GCF_001451105.1_WH-SGI-V-07405_genomic.fna","aeruginosa",""
"aeruginosa",99.2991,"GCF_000790865.1_AZPAE14891_genomic.fna","aeruginosa",""
"aeruginosa",99.2991,"GCF_003325625.1_ASM332562v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2987,"GCF_001909585.1_ASM190958v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2987,"GCF_001555135.1_ASM155513v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2986,"GCF_001062785.1_ASM106278v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2984,"GCF_001900265.1_ASM190026v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2983,"GCF_001007275.1_ASM100727v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2982,"GCF_002330475.1_ASM233047v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2982,"GCF_002285345.1_ASM228534v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2982,"GCF_002442855.1_ASM244285v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2979,"GCF_001452255.1_WH-SGI-V-07643_genomic.fna","aeruginosa",""
"aeruginosa",99.2977,"GCF_002326245.1_ASM232624v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2976,"GCF_000792945.1_AZPAE15014_genomic.fna","aeruginosa",""
"aeruginosa",99.2975,"GCF_001542795.2_ASM154279v2_genomic.fna","aeruginosa",""
"aeruginosa",99.2975,"GCF_001836665.1_ASM183666v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2975,"GCF_002835765.1_ASM283576v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2975,"GCF_001453775.1_WH-SGI-V-07710_genomic.fna","aeruginosa",""
"aeruginosa",99.2974,"GCF_001449145.1_WH-SGI-V-07060_genomic.fna","aeruginosa",""
"aeruginosa",99.2974,"GCF_000795405.1_AZPAE13757_genomic.fna","aeruginosa",""
"aeruginosa",99.2974,"GCF_003630635.1_ASM363063v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2972,"GCF_002329725.1_ASM232972v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2971,"GCF_003000795.1_ASM300079v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2971,"GCF_003630575.1_ASM363057v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2971,"GCF_002330275.1_ASM233027v1_genomic.fna","aeruginosa",""
"aeruginosa",99.297,"GCF_000503175.1_Assembly_DHS29_of_Sep_2013_genomic.fna","aeruginosa",""
"aeruginosa",99.297,"GCF_003411535.1_ASM341153v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2968,"GCF_002193735.1_ASM219373v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2968,"GCF_002236985.1_ASM223698v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2965,"GCF_003630235.1_ASM363023v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2965,"GCF_001870265.1_ASM187026v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2965,"GCF_002193995.1_ASM219399v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2964,"GCF_003698485.1_ASM369848v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2963,"GCF_002329865.1_ASM232986v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2963,"GCF_003698855.1_ASM369885v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2962,"GCF_000790965.1_AZPAE14895_genomic.fna","aeruginosa",""
"aeruginosa",99.2961,"GCF_002326195.1_ASM232619v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2961,"GCF_001875165.1_ASM187516v1_genomic.fna","aeruginosa",""
"aeruginosa",99.296,"GCF_000791905.1_AZPAE14965_genomic.fna","aeruginosa",""
"aeruginosa",99.2956,"GCF_001482885.1_ASM148288v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2955,"GCF_001452135.1_WH-SGI-V-07635_genomic.fna","aeruginosa",""
"aeruginosa",99.2955,"GCF_002312465.1_ASM231246v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2954,"GCF_001806505.1_ASM180650v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2953,"GCF_003402335.1_ASM340233v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2953,"GCF_000414035.1_ASM41403v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2953,"GCF_002326595.1_ASM232659v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2947,"GCF_000795225.1_AZPAE14820_genomic.fna","aeruginosa",""
"aeruginosa",99.2945,"GCF_001554585.1_ASM155458v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2945,"GCF_000789525.1_AZPAE14909_genomic.fna","aeruginosa",""
"aeruginosa",99.2945,"GCF_000791665.1_AZPAE15050_genomic.fna","aeruginosa",""
"aeruginosa",99.2944,"GCF_000789485.1_AZPAE15049_genomic.fna","aeruginosa",""
"aeruginosa",99.2944,"GCF_001910115.1_ASM191011v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2943,"GCF_002330205.1_ASM233020v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2942,"GCF_002001275.1_ASM200127v1_genomic.fna","aeruginosa",""
"aeruginosa",99.2942,"GCF_000223925.1_ASM22392v2_genomic.fna","aeruginosa",""
"aeruginosa",99.2942,"GCF_000796555.1_AZPAE12136_genomic.fna","aeruginosa",""
"aeruginosa",99.2941,"GCF_001024365.1_ASM102436v1_genomic.fna","aeruginosa",""
"aeruginosa",99.294,"GCF_000796465.1_AZPAE14533_genomic.fna","aeruginosa",""
