query,subject,ani,matches,total
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795585.1_AZPAE13866_genomic.fna,99.3363,1975,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000824125.1_LES_CF_sputum_CF03_contigs_23_a1_genomic.fna,99.3354,1986,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000824165.1_LES_CF_sputum_CF03_contigs_25_a1_genomic.fna,99.3353,1986,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000789755.1_AZPAE14847_genomic.fna,99.335,1979,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000820805.1_PAWS136_genomic.fna,99.335,1964,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000520375.1_Pseu_aeru_BWHPSA041_V1_genomic.fna,99.3349,2031,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000823985.1_LES_CF_sputum_CF03_contigs_13_a1_genomic.fna,99.3349,1986,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003411095.1_ASM341109v1_genomic.fna,99.3347,1942,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001450435.1_WH-SGI-V-07061_genomic.fna,99.3346,1935,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000824465.1_LES_CF_sputum_CF03_contigs_5_a1_genomic.fna,99.3346,1988,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002326505.1_ASM232650v1_genomic.fna,99.3342,1990,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001420185.1_ASM142018v1_genomic.fna,99.3341,1926,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002332175.1_ASM233217v1_genomic.fna,99.3339,1976,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000824485.1_LES_CF_sputum_CF03_contigs_6_a1_genomic.fna,99.3338,1987,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000481025.1_Pseu_aeru_BL06_V1_genomic.fna,99.3336,2031,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003319235.1_ASM331923v1_genomic.fna,99.3329,2020,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000583975.1_ASM58397v1_genomic.fna,99.33200000000001,1999,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001449835.1_WH-SGI-V-07225_genomic.fna,99.3318,2004,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000791565.1_AZPAE15032_genomic.fna,99.3317,1982,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001836625.1_ASM183662v1_genomic.fna,99.3316,1977,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001076225.1_ASM107622v1_genomic.fna,99.3309,1945,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000481865.1_Pseu_aeru_X24509_V1_genomic.fna,99.3306,2024,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001910425.1_ASM191042v1_genomic.fna,99.3305,1958,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001454665.1_WH-SGI-V-07673_genomic.fna,99.3303,2006,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000026645.1_ASM2664v1_genomic.fna,99.3303,2007,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003000695.1_ASM300069v1_genomic.fna,99.3301,2039,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001067965.1_ASM106796v1_genomic.fna,99.3301,1922,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000629485.1_Pseu_aeru_BWH055_V1_genomic.fna,99.33,2021,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000629165.1_Pseu_aeru_3581_V1_genomic.fna,99.3299,1997,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002312455.1_ASM231245v1_genomic.fna,99.3298,1997,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000223965.1_ASM22396v2_genomic.fna,99.3298,2039,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000824285.1_LES_CF_sputum_CF03_contigs_33_a1_genomic.fna,99.3294,1987,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001068395.1_ASM106839v1_genomic.fna,99.3294,1887,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001449985.1_WH-SGI-V-07235_genomic.fna,99.329,1996,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001454585.1_WH-SGI-V-07708_genomic.fna,99.3289,1949,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003629115.1_ASM362911v1_genomic.fna,99.3288,1985,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000629405.1_Pseu_aeru_BWH059_V1_genomic.fna,99.3286,2024,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000481565.1_Pseu_aeru_BWH007_V1_genomic.fna,99.3285,2031,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002193835.1_ASM219383v1_genomic.fna,99.3282,1989,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002330385.1_ASM233038v1_genomic.fna,99.3281,1995,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002021645.1_ASM202164v1_genomic.fna,99.32799999999999,1915,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000223945.1_ASM22394v2_genomic.fna,99.32799999999999,2038,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002116945.1_ASM211694v1_genomic.fna,99.32799999999999,2001,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000794045.1_AZPAE14947_genomic.fna,99.3275,1980,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000789975.1_AZPAE14910_genomic.fna,99.3275,1986,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000790285.1_AZPAE15046_genomic.fna,99.3275,1977,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003698795.1_ASM369879v1_genomic.fna,99.3273,2009,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000629185.1_Pseu_aeru_3580_V1_genomic.fna,99.3273,2003,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001451175.1_WH-SGI-V-07413_genomic.fna,99.32700000000001,1985,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001375335.1_277_12_5Pc_9_contigs_500_genomic.fna,99.3269,1989,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003412325.1_ASM341232v1_genomic.fna,99.3269,1988,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000480475.1_Pseu_aeru_3568_V1_genomic.fna,99.3261,2029,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003631355.1_ASM363135v1_genomic.fna,99.32600000000001,1979,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000520255.1_Pseu_aeru_BWHPSA047_V1_genomic.fna,99.3258,2008,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002193915.1_ASM219391v1_genomic.fna,99.3257,1991,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003698545.1_ASM369854v1_genomic.fna,99.3257,1999,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003698435.1_ASM369843v1_genomic.fna,99.3252,2002,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001482325.1_ASM148232v1_genomic.fna,99.3251,2019,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000481265.1_Pseu_aeru_BWH022_V1_genomic.fna,99.3246,2018,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001452335.1_WH-SGI-V-07649_genomic.fna,99.3244,1992,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003332565.1_ASM333256v1_genomic.fna,99.3244,1992,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002193755.1_ASM219375v1_genomic.fna,99.3244,1952,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000496455.2_ASM49645v2_genomic.fna,99.3244,1988,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002239565.1_ASM223956v1_genomic.fna,99.3239,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002205335.1_ASM220533v1_genomic.fna,99.3237,2031,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003000755.1_ASM300075v1_genomic.fna,99.3234,2027,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001449345.1_WH-SGI-V-07062_genomic.fna,99.3233,1935,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002330215.1_ASM233021v1_genomic.fna,99.3232,1977,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001451755.1_WH-SGI-V-07495_genomic.fna,99.323,2000,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001450345.1_WH-SGI-V-07053_genomic.fna,99.3228,1991,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001555235.1_ASM155523v1_genomic.fna,99.3227,1959,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374395.1_296_Rw204_contigs_500_genomic.fna,99.3226,1988,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003629515.1_ASM362951v1_genomic.fna,99.3223,1980,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002136165.1_ASM213616v1_genomic.fna,99.3223,1961,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001449825.1_WH-SGI-V-07223_genomic.fna,99.3223,1992,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002239465.1_ASM223946v1_genomic.fna,99.3223,1980,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003410765.1_ASM341076v1_genomic.fna,99.3221,1958,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000480925.1_Pseu_aeru_BL11_V1_genomic.fna,99.3221,2033,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000796045.1_AZPAE14394_genomic.fna,99.3218,1969,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002242885.1_ASM224288v1_genomic.fna,99.3218,1986,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000797005.1_AZPAE12409_genomic.fna,99.3216,1966,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003332625.1_ASM333262v1_genomic.fna,99.3216,1982,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000455545.1_B3-1811_genomic.fna,99.3214,1915,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001453095.1_WH-SGI-V-07416_genomic.fna,99.3214,1994,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001516205.2_ASM151620v2_genomic.fna,99.3214,2023,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002329775.1_ASM232977v1_genomic.fna,99.3214,1981,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000791625.1_AZPAE14954_genomic.fna,99.3212,1979,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001453315.1_WH-SGI-V-07623_genomic.fna,99.3211,2014,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000480555.1_Pseu_aeru_3097_V1_genomic.fna,99.3209,2006,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001451705.1_WH-SGI-V-07491_genomic.fna,99.3206,2010,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000796325.1_AZPAE14443_genomic.fna,99.3206,1988,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001792835.1_ASM179283v1_genomic.fna,99.3205,2042,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003332795.1_ASM333279v1_genomic.fna,99.3204,1997,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002263685.1_ASM226368v1_genomic.fna,99.3204,2025,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001750705.1_ASM175070v1_genomic.fna,99.3203,2024,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002239535.1_ASM223953v1_genomic.fna,99.3202,1896,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000794515.1_AZPAE14687_genomic.fna,99.3202,1963,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001449785.1_WH-SGI-V-07187_genomic.fna,99.3201,1994,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003411165.1_ASM341116v1_genomic.fna,99.32,1968,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002216405.1_ASM221640v1_genomic.fna,99.32,1993,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000763245.2_ASM76324v2_genomic.fna,99.3199,2038,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002312115.1_ASM231211v1_genomic.fna,99.3199,2017,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003585015.1_ASM358501v1_genomic.fna,99.3196,1980,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000647935.2_ASM64793v3_genomic.fna,99.3193,2001,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000790155.1_AZPAE14864_genomic.fna,99.3192,1965,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001560865.1_ASM156086v1_genomic.fna,99.319,1969,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000793585.1_AZPAE14936_genomic.fna,99.3189,1901,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000982155.1_ASM98215v1_genomic.fna,99.3187,2000,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001990295.1_ASM199029v1_genomic.fna,99.3187,1986,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001449865.1_WH-SGI-V-07226_genomic.fna,99.3185,1993,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000796945.1_AZPAE12154_genomic.fna,99.3182,1945,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002001225.1_ASM200122v1_genomic.fna,99.3181,1988,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001450715.1_WH-SGI-V-07233_genomic.fna,99.3178,1891,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002326625.1_ASM232662v1_genomic.fna,99.3178,1991,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000629305.1_Pseu_aeru_3574_V1_genomic.fna,99.3176,1982,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003194245.1_ASM319424v1_genomic.fna,99.3173,2028,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001451895.1_WH-SGI-V-07505_genomic.fna,99.3171,2008,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002193665.1_ASM219366v1_genomic.fna,99.3171,1998,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001444895.1_ASM144489v1_genomic.fna,99.3168,1983,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000698765.1_PUPa3_1.0_genomic.fna,99.3168,1986,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001679685.1_ASM167968v1_genomic.fna,99.3167,2018,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002312495.1_ASM231249v1_genomic.fna,99.3167,2009,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001452835.1_WH-SGI-V-07249_genomic.fna,99.3165,1992,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002330175.1_ASM233017v1_genomic.fna,99.316,1994,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002330585.1_ASM233058v1_genomic.fna,99.3158,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003630105.1_ASM363010v1_genomic.fna,99.3155,1964,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795185.1_AZPAE14818_genomic.fna,99.3153,1968,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000789925.1_AZPAE14855_genomic.fna,99.3152,1929,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003411345.1_ASM341134v1_genomic.fna,99.3148,1959,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000481485.1_Pseu_aeru_BWH011_V1_genomic.fna,99.3147,2015,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003429185.1_ASM342918v1_genomic.fna,99.3147,2036,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000792225.1_AZPAE14980_genomic.fna,99.3146,1979,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795085.1_AZPAE14813_genomic.fna,99.3145,1964,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003631205.1_ASM363120v1_genomic.fna,99.3145,1950,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000968815.1_ASM96881v1_genomic.fna,99.3144,1964,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002980265.1_ASM298026v1_genomic.fna,99.3143,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003411365.1_ASM341136v1_genomic.fna,99.3143,1876,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002312705.1_ASM231270v1_genomic.fna,99.3141,2016,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001811975.1_ASM181197v1_genomic.fna,99.3141,1970,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001450745.1_WH-SGI-V-07236_genomic.fna,99.3137,2007,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003629435.1_ASM362943v1_genomic.fna,99.3134,1917,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002276485.1_ASM227648v1_genomic.fna,99.3134,2004,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001756445.1_ASM175644v1_genomic.fna,99.31299999999999,2000,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003585055.1_ASM358505v1_genomic.fna,99.3128,1999,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003631365.1_ASM363136v1_genomic.fna,99.3123,1970,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001809935.1_ASM180993v1_genomic.fna,99.3121,1984,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001374155.1_284_Rw202_contigs_500_genomic.fna,99.3119,1948,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795105.1_AZPAE14814_genomic.fna,99.3119,1981,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003055465.1_ASM305546v1_genomic.fna,99.3118,1997,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000790205.1_AZPAE14866_genomic.fna,99.3117,1949,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001451645.1_WH-SGI-V-07488_genomic.fna,99.3117,1854,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003630465.1_ASM363046v1_genomic.fna,99.3113,1979,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001792855.1_ASM179285v1_genomic.fna,99.3112,2041,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000792365.1_AZPAE14986_genomic.fna,99.3112,2000,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001836645.1_ASM183664v1_genomic.fna,99.3112,1979,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003053465.1_ASM305346v1_genomic.fna,99.3112,1966,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001836655.1_ASM183665v1_genomic.fna,99.3111,1968,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795235.1_AZPAE14821_genomic.fna,99.311,1999,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001450015.1_WH-SGI-V-07238_genomic.fna,99.311,1998,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001910105.1_ASM191010v1_genomic.fna,99.3109,1931,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003698715.1_ASM369871v1_genomic.fna,99.3109,1994,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000793905.1_AZPAE14934_genomic.fna,99.3108,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003411765.1_ASM341176v1_genomic.fna,99.3105,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001450185.1_WH-SGI-V-07372_genomic.fna,99.3104,1994,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001444925.1_ASM144492v1_genomic.fna,99.3104,1962,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000791205.1_AZPAE14923_genomic.fna,99.3102,1984,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002330095.1_ASM233009v1_genomic.fna,99.3102,1993,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001990405.1_ASM199040v1_genomic.fna,99.3099,1989,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000794005.1_AZPAE14916_genomic.fna,99.3098,1963,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000790825.1_AZPAE14890_genomic.fna,99.3096,1946,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795205.1_AZPAE14819_genomic.fna,99.3096,1989,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795115.1_AZPAE14815_genomic.fna,99.3096,1979,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002312505.1_ASM231250v1_genomic.fna,99.3095,2012,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001516305.2_ASM151630v2_genomic.fna,99.3095,2024,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001450635.1_WH-SGI-V-07222_genomic.fna,99.3095,2000,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001444755.1_ASM144475v1_genomic.fna,99.3095,1908,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002204155.1_ASM220415v1_genomic.fna,99.3094,1998,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003630615.1_ASM363061v1_genomic.fna,99.3092,1958,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001295345.1_ASM129534v1_genomic.fna,99.3092,1983,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003629085.1_ASM362908v1_genomic.fna,99.3091,1948,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002329765.1_ASM232976v1_genomic.fna,99.3089,1981,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000226155.1_ASM22615v1_genomic.fna,99.3087,2015,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000791445.1_AZPAE14946_genomic.fna,99.3086,1964,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000408865.1_Pseu_aeru_PAK_V1_genomic.fna,99.3081,2022,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000789685.1_AZPAE14844_genomic.fna,99.30799999999999,1962,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003698425.1_ASM369842v1_genomic.fna,99.30799999999999,2003,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001606045.1_ASM160604v1_genomic.fna,99.30799999999999,2010,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001454325.1_WH-SGI-V-07310_genomic.fna,99.3078,2004,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003055225.1_ASM305522v1_genomic.fna,99.3077,2002,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001451835.1_WH-SGI-V-07500_genomic.fna,99.3075,1907,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795265.1_AZPAE14822_genomic.fna,99.3075,1982,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003332485.1_ASM333248v1_genomic.fna,99.3075,1931,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003629475.1_ASM362947v1_genomic.fna,99.3072,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000791265.1_AZPAE14925_genomic.fna,99.3071,1977,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002326265.1_ASM232626v1_genomic.fna,99.3069,1985,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_003411415.1_ASM341141v1_genomic.fna,99.3069,1905,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002330835.1_ASM233083v1_genomic.fna,99.3069,1995,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001555035.1_ASM155503v1_genomic.fna,99.3067,1991,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000791835.1_AZPAE14964_genomic.fna,99.3065,1991,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002330775.1_ASM233077v1_genomic.fna,99.3065,1994,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002135965.1_ASM213596v1_genomic.fna,99.3064,2000,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000791985.1_AZPAE15030_genomic.fna,99.3063,1985,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000795625.1_AZPAE13872_genomic.fna,99.3061,1972,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000793055.1_AZPAE15020_genomic.fna,99.3058,1973,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001516225.2_ASM151622v2_genomic.fna,99.3057,2028,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002330005.1_ASM233000v1_genomic.fna,99.3056,1983,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002001315.1_ASM200131v1_genomic.fna,99.3056,1996,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000629285.1_Pseu_aeru_3575_V1_genomic.fna,99.3053,1987,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001548135.1_ASM154813v1_genomic.fna,99.3051,2034,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002330075.1_ASM233007v1_genomic.fna,99.3051,1993,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002237055.1_ASM223705v1_genomic.fna,99.305,1999,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000793845.1_AZPAE14913_genomic.fna,99.3049,1971,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002329935.1_ASM232993v1_genomic.fna,99.3049,1986,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000791025.1_AZPAE14897_genomic.fna,99.3048,1948,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001453385.1_WH-SGI-V-07629_genomic.fna,99.3048,1944,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002329925.1_ASM232992v1_genomic.fna,99.3047,1985,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002326085.1_ASM232608v1_genomic.fna,99.3047,1983,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002005765.1_ASM200576v1_genomic.fna,99.3046,1997,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002117025.1_ASM211702v1_genomic.fna,99.3043,2005,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000792155.1_AZPAE14977_genomic.fna,99.3042,1963,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002001265.1_ASM200126v1_genomic.fna,99.3041,1990,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002326515.1_ASM232651v1_genomic.fna,99.3041,1943,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002001305.1_ASM200130v1_genomic.fna,99.3038,1954,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_001500245.1_ASM150024v1_genomic.fna,99.3036,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_002326525.1_ASM232652v1_genomic.fna,99.3036,1978,2088
GCF_000006765.1_ASM676v1_genomic.fna,GCF_000792065.1_AZPAE14973_genomic.fna,99.3034,1953,2088
