"filename","cleaned_filename","sseqid","stitle","mismatch","positive","gaps","ppos","pident","qcovs","evalue","bitscore","qseqid","mod_species","ani","clade","fabv_pa"
"GCF_000455705.1_ASM45570v1_genomic.fna","1_ATAQ01000001","1_ATAQ01000001_00133","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2286,"aeruginosa",1
"GCF_000465575.1_GS_De_Novo_Assembly_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alcaliphila_group",97.2129,"oleovorans",0
"GCF_000465595.1_GS_De_Novo_Assembly_genomic.fna","44_AVQG01000001","44_AVQG01000001_00461","unannotated protein",99,346,1,86.93,74.874,100,0,619,"pao1_fabv","simiae",99.3572,"fluorescens",1
"GCF_000467105.1_ASM46710v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alcaligenes",96.5748,"none",0
"GCF_000468555.2_ASM46855v1_genomic.fna","1_022361","1_022361_02851","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.9408,"aeruginosa",1
"GCF_000468935.2_ASM46893v1_genomic.fna","1_022360","1_022360_03033","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.5014,"aeruginosa",1
"GCF_000473745.2_ASM47374v3_genomic.fna","1_CP008739","1_CP008739_03990","unannotated protein",1,398,0,100,99.749,100,0,813,"pao1_fabv","aeruginosa",98.505,"aeruginosa",1
"GCF_000478465.2_Pseu_aeru_Stone_130_V1_genomic.fna","1_KI517348","1_KI517348_01071","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3604,"aeruginosa",1
"GCF_000478485.2_Pseu_sp_P179_V1_genomic.fna","9_KI517354","9_KI517354_00830","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.4653,"aeruginosa",1
"GCF_000478505.2_Pseu_sp_HPB0071_V1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luteola_group",99.61,"oryzihabitans",0
"GCF_000480355.1_Pseu_aeru_CF614_V1_genomic.fna","1_KI518656","1_KI518656_00737","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3405,"aeruginosa",1
"GCF_000480375.1_Pseu_aeru_CF77_V1_genomic.fna","1_KI518663","1_KI518663_01010","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2344,"aeruginosa",1
"GCF_000480395.1_Pseu_aeru_3572_V1_genomic.fna","1_KI518677","1_KI518677_04762","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2386,"aeruginosa",1
"GCF_000480415.1_Pseu_aeru_3571_V1_genomic.fna","1_KI518685","1_KI518685_03710","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2533,"aeruginosa",1
"GCF_000480435.1_Pseu_aeru_3570_V1_genomic.fna","1_KI518703","1_KI518703_02003","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2309,"aeruginosa",1
"GCF_000480455.1_Pseu_aeru_3569_V1_genomic.fna","1_KI518709","1_KI518709_03161","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2939,"aeruginosa",1
"GCF_000480475.1_Pseu_aeru_3568_V1_genomic.fna","1_KI518712","1_KI518712_01333","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3261,"aeruginosa",1
"GCF_000480495.1_Pseu_aeru_3567_V1_genomic.fna","1_KI518716","1_KI518716_02126","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2635,"aeruginosa",1
"GCF_000480515.1_Pseu_aeru_3566_V1_genomic.fna","1_KI518719","1_KI518719_02127","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2798,"aeruginosa",1
"GCF_000480535.1_Pseu_aeru_3098_V1_genomic.fna","1_KI518722","1_KI518722_01637","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2466,"aeruginosa",1
"GCF_000480555.1_Pseu_aeru_3097_V1_genomic.fna","1_KI518732","1_KI518732_02477","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3209,"aeruginosa",1
"GCF_000480575.1_Pseu_aeru_3096_V1_genomic.fna","1_KI518737","1_KI518737_05108","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2568,"aeruginosa",1
"GCF_000480595.1_Pseu_aeru_3095_V1_genomic.fna","1_KI518741","1_KI518741_01258","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2683,"aeruginosa",1
"GCF_000480615.1_Pseu_aeru_3094_V1_genomic.fna","1_KI518747","1_KI518747_03944","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3008,"aeruginosa",1
"GCF_000480645.1_Pseu_aeru_BL25_V1_genomic.fna","1_KI518750","1_KI518750_00437","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7578,"aeruginosa",1
"GCF_000480665.1_Pseu_aeru_BL24_V1_genomic.fna","1_KI518757","1_KI518757_05437","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2125,"aeruginosa",1
"GCF_000480685.1_Pseu_aeru_BL23_V1_genomic.fna","1_KI518765","1_KI518765_05782","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3665,"aeruginosa",1
"GCF_000480705.1_Pseu_aeru_BL22_V1_genomic.fna","1_KI518781","1_KI518781_00950","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7049,"aeruginosa",1
"GCF_000480725.1_Pseu_aeru_BL21_V1_genomic.fna","1_KI518793","1_KI518793_02154","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7072,"aeruginosa",1
"GCF_000480745.1_Pseu_aeru_BL20_V1_genomic.fna","1_KI518796","1_KI518796_02047","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.8101,"aeruginosa",1
"GCF_000480765.1_Pseu_aeru_BL19_V1_genomic.fna","1_KI518814","1_KI518814_01328","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3773,"aeruginosa",1
"GCF_000480785.1_Pseu_aeru_BL18_V1_genomic.fna","1_KI518819","1_KI518819_01354","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.8278,"aeruginosa",1
"GCF_000480805.1_Pseu_aeru_BL17_V1_genomic.fna","1_KI518822","1_KI518822_02009","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.7071,"aeruginosa",1
"GCF_000480825.1_Pseu_aeru_BL16_V1_genomic.fna","1_KI518825","1_KI518825_01216","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7118,"aeruginosa",1
"GCF_000480845.1_Pseu_aeru_BL15_V1_genomic.fna","1_KI518835","1_KI518835_01355","unannotated protein",1,398,0,100,99.749,100,0,813,"pao1_fabv","aeruginosa",98.7422,"aeruginosa",1
"GCF_000480865.1_Pseu_aeru_BL14_V1_genomic.fna","1_KI518844","1_KI518844_01338","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.7261,"aeruginosa",1
"GCF_000480885.1_Pseu_aeru_BL13_V1_genomic.fna","1_KI518852","1_KI518852_02054","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7229,"aeruginosa",1
"GCF_000480905.1_Pseu_aeru_BL12_V1_genomic.fna","1_KI518856","1_KI518856_01276","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3747,"aeruginosa",1
"GCF_000480925.1_Pseu_aeru_BL11_V1_genomic.fna","1_KI518875","1_KI518875_02099","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3221,"aeruginosa",1
"GCF_000480945.1_Pseu_aeru_BL10_V1_genomic.fna","1_KI518883","1_KI518883_02018","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.286,"aeruginosa",1
"GCF_000480965.1_Pseu_aeru_BL09_V1_genomic.fna","1_KI518886","1_KI518886_00892","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7689,"aeruginosa",1
"GCF_000480985.1_Pseu_aeru_BL08_V1_genomic.fna","1_KI518897","1_KI518897_02041","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.6954,"aeruginosa",1
"GCF_000481005.1_Pseu_aeru_BL07_V1_genomic.fna","1_KI518906","1_KI518906_02214","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3412,"aeruginosa",1
"GCF_000481025.1_Pseu_aeru_BL06_V1_genomic.fna","1_KI518915","1_KI518915_01322","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3336,"aeruginosa",1
"GCF_000481045.1_Pseu_aeru_BL05_V1_genomic.fna","1_KI518928","1_KI518928_01334","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3019,"aeruginosa",1
"GCF_000481065.1_Pseu_aeru_BL04_V1_genomic.fna","1_KI518931","1_KI518931_01360","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",98.4428,"aeruginosa",1
"GCF_000481085.1_Pseu_aeru_BL03_V1_genomic.fna","1_KI518942","1_KI518942_00912","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.9529,"aeruginosa",1
"GCF_000481105.1_Pseu_aeru_BL02_V1_genomic.fna","1_KI518949","1_KI518949_05397","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.268,"aeruginosa",1
"GCF_000481125.1_Pseu_aeru_BL01_V1_genomic.fna","1_KI518955","1_KI518955_01974","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1835,"aeruginosa",1
"GCF_000481145.1_Pseu_aeru_BWH028_V1_genomic.fna","1_KI518959","1_KI518959_01317","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2481,"aeruginosa",1
"GCF_000481165.1_Pseu_aeru_BWH027_V1_genomic.fna","1_KI518973","1_KI518973_01318","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7572,"aeruginosa",1
"GCF_000481185.1_Pseu_aeru_BWH026_V1_genomic.fna","1_KI518981","1_KI518981_01369","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7173,"aeruginosa",1
"GCF_000481205.1_Pseu_aeru_BWH025_V1_genomic.fna","1_KI518992","1_KI518992_02408","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2712,"aeruginosa",1
"GCF_000481225.1_Pseu_aeru_BWH024_V1_genomic.fna","1_KI518996","1_KI518996_01832","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2641,"aeruginosa",1
"GCF_000481245.1_Pseu_aeru_BWH023_V1_genomic.fna","1_KI519001","1_KI519001_03580","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2587,"aeruginosa",1
"GCF_000481265.1_Pseu_aeru_BWH022_V1_genomic.fna","1_KI519017","1_KI519017_02689","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3246,"aeruginosa",1
"GCF_000481285.1_Pseu_aeru_BWH021_V1_genomic.fna","1_KI519023","1_KI519023_01328","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2488,"aeruginosa",1
"GCF_000481305.1_Pseu_aeru_BWH020_V1_genomic.fna","1_KI519027","1_KI519027_02023","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2826,"aeruginosa",1
"GCF_000481325.1_Pseu_aeru_BWH019_V1_genomic.fna","1_KI519051","1_KI519051_03823","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2704,"aeruginosa",1
"GCF_000481345.1_Pseu_aeru_BWH018_V1_genomic.fna","1_KI519054","1_KI519054_05463","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2903,"aeruginosa",1
"GCF_000481365.1_Pseu_aeru_BWH017_V1_genomic.fna","1_KI519063","1_KI519063_04730","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2224,"aeruginosa",1
"GCF_000481385.1_Pseu_aeru_BWH016_V1_genomic.fna","1_KI519068","1_KI519068_02503","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3876,"aeruginosa",1
"GCF_000481405.1_Pseu_aeru_BWH015_V1_genomic.fna","1_KI519071","1_KI519071_01135","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2681,"aeruginosa",1
"GCF_000481425.1_Pseu_aeru_BWH014_V1_genomic.fna","1_KI519076","1_KI519076_02368","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2615,"aeruginosa",1
"GCF_000481445.1_Pseu_aeru_BWH013_V1_genomic.fna","1_KI519078","1_KI519078_02051","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2654,"aeruginosa",1
"GCF_000481465.1_Pseu_aeru_BWH012_V1_genomic.fna","1_KI519080","1_KI519080_02051","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2475,"aeruginosa",1
"GCF_000481485.1_Pseu_aeru_BWH011_V1_genomic.fna","1_KI519084","1_KI519084_01126","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3147,"aeruginosa",1
"GCF_000481505.1_Pseu_aeru_BWH010_V1_genomic.fna","1_KI519095","1_KI519095_03296","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2675,"aeruginosa",1
"GCF_000481525.1_Pseu_aeru_BWH009_V1_genomic.fna","1_KI519116","1_KI519116_01957","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3499,"aeruginosa",1
"GCF_000481545.1_Pseu_aeru_BWH008_V1_genomic.fna","1_KI519134","1_KI519134_05254","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2726,"aeruginosa",1
"GCF_000481565.1_Pseu_aeru_BWH007_V1_genomic.fna","1_KI519139","1_KI519139_04498","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3285,"aeruginosa",1
"GCF_000481585.1_Pseu_aeru_BWH006_V1_genomic.fna","1_KI519145","1_KI519145_02059","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.734,"aeruginosa",1
"GCF_000481605.1_Pseu_aeru_BWH005_V1_genomic.fna","1_KI519153","1_KI519153_02151","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2721,"aeruginosa",1
"GCF_000481625.1_Pseu_aeru_BWH004_V1_genomic.fna","1_KI519157","1_KI519157_01332","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2665,"aeruginosa",1
"GCF_000481645.1_Pseu_aeru_BWH003_V1_genomic.fna","1_KI519160","1_KI519160_01379","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2249,"aeruginosa",1
"GCF_000481665.1_Pseu_aeru_BWH002_V1_genomic.fna","1_KI519173","1_KI519173_01447","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2346,"aeruginosa",1
"GCF_000481685.1_Pseu_aeru_BWH001_V1_genomic.fna","1_KI519184","1_KI519184_02052","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3397,"aeruginosa",1
"GCF_000481705.1_Pseu_aeru_X13273_V1_genomic.fna","1_KI519192","1_KI519192_01105","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6787,"aeruginosa",1
"GCF_000481725.1_Pseu_aeru_S35004_V1_genomic.fna","1_KI519207","1_KI519207_05569","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2363,"aeruginosa",1
"GCF_000481745.1_Pseu_aeru_6077_V1_genomic.fna","1_KI519216","1_KI519216_01273","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.6671,"aeruginosa",1
"GCF_000481765.1_Pseu_aeru_19660_V1_genomic.fna","1_KI519229","1_KI519229_01357","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6016,"aeruginosa",1
"GCF_000481785.1_Pseu_aeru_U2504_V1_genomic.fna","1_KI519240","1_KI519240_01797","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.6912,"aeruginosa",1
"GCF_000481805.1_Pseu_aeru_JJ692_V1_genomic.fna","1_KI519251","1_KI519251_01960","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.7187,"aeruginosa",1
"GCF_000481825.1_Pseu_aeru_S54485_V1_genomic.fna","1_KI519256","1_KI519256_06078","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7014,"aeruginosa",1
"GCF_000481845.1_Pseu_aeru_UDL_V1_genomic.fna","1_KI519264","1_KI519264_02389","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3636,"aeruginosa",1
"GCF_000481865.1_Pseu_aeru_X24509_V1_genomic.fna","1_KI519266","1_KI519266_01345","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3306,"aeruginosa",1
"GCF_000481885.1_Pseu_aeru_CF5_V1_genomic.fna","1_KI519271","1_KI519271_01330","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2282,"aeruginosa",1
"GCF_000481905.1_Pseu_aeru_CF27_V1_genomic.fna","1_KI519276","1_KI519276_00833","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2839,"aeruginosa",1
"GCF_000481925.1_Pseu_aeru_CF18_V1_genomic.fna","1_KI519281","1_KI519281_01261","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2555,"aeruginosa",1
"GCF_000481945.1_Pseu_aeru_CF127_V1_genomic.fna","1_KI519287","1_KI519287_01290","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2484,"aeruginosa",1
"GCF_000481965.1_Pseu_aeru_MSH10_V1_genomic.fna","1_KI519294","1_KI519294_01329","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2469,"aeruginosa",1
"GCF_000481985.1_Pseu_aeru_MSH3_V1_genomic.fna","1_KI519298","1_KI519298_03013","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.255,"aeruginosa",1
"GCF_000482005.1_Pseu_aeru_E2_V1_genomic.fna","1_KI519305","1_KI519305_01323","unannotated protein",1,398,0,100,99.749,100,0,813,"pao1_fabv","aeruginosa",99.3005,"aeruginosa",1
"GCF_000482025.1_Pseu_aeru_62_V1_genomic.fna","1_KI519315","1_KI519315_04708","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.339,"aeruginosa",1
"GCF_000483105.1_ASM48310v1_genomic.fna","9_KI519551","9_KI519551_02090","unannotated protein",151,309,5,78.03,60.606,98,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222,474,"pao1_fabv","monteilii",98.0928,"putida",1
"GCF_000484495.2_ASM48449v1_genomic.fna","1_022591","1_022591_03025","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.9977,"aeruginosa",1
"GCF_000484545.2_ASM48454v1_genomic.fna","1_022594","1_022594_03024","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.9964,"aeruginosa",1
"GCF_000494915.1_ASM49491v1_genomic.fna","9_022738","9_022738_00794","unannotated protein",157,311,5,78.54,59.091,98,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000636,466,"pao1_fabv","taiwanensis",99.5581,"putida",1
"GCF_000495915.1_PseChl_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chloritidismutans_group",100,"stutzeri",0
"GCF_000496455.2_ASM49645v2_genomic.fna","1_CP013993","1_CP013993_02262","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3244,"aeruginosa",1
"GCF_000496605.2_ASM49660v2_genomic.fna","1_022808","1_022808_02097","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2,"aeruginosa",1
"GCF_000496645.1_ASM49664v1_genomic.fna","1_022806","1_022806_00794","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1681,"aeruginosa",1
"GCF_000497385.1_EDP1a_genomic.fna","24_AYJQ01000001","24_AYJQ01000001_02221","unannotated protein",154,308,5,77.78,59.848,98,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113,471,"pao1_fabv","fulva",95.6679,"putida",1
"GCF_000498975.2_ASM49897v2_genomic.fna","23_CP009365","23_CP009365_05463","unannotated protein",155,302,7,76.46,58.987,98,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000265,459,"pao1_fabv","soli",98.609,"putida",1
"GCF_000503175.1_Assembly_DHS29_of_Sep_2013_genomic.fna","1_AYON01000001","1_AYON01000001_03588","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.297,"aeruginosa",1
"GCF_000504045.1_ASM50404v1_genomic.fna","1_023019","1_023019_02000","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6992,"aeruginosa",1
"GCF_000504485.1_ATCC15442_genomic.fna","1_AYUC01000001","1_AYUC01000001_00747","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2281,"aeruginosa",1
"GCF_000506385.1_PcsubspaPBSt2-2.0_genomic.fna","16_AYUD01000001","16_AYUD01000001_02773","unannotated protein",82,357,0,89.92,79.345,99,0,664,"pao1_fabv","chlororaphis",95.1046,"fluorescens",1
"GCF_000506805.1_P_aeruginosa_VRFPA07_genomic.fna","1_AZBO01000001","1_AZBO01000001_06105","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7334,"aeruginosa",1
"GCF_000506885.1_P_aeruginosa_VRFPA08_genomic.fna","1_AZHU01000001","1_AZHU01000001_04767","unannotated protein",1,398,0,100,99.749,100,0,813,"pao1_fabv","aeruginosa",98.6333,"aeruginosa",1
"GCF_000507185.2_PSs_v03_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syringae",99.9971,"syringae",0
"GCF_000508765.1_ASM50876v1_genomic.fna","1_023066","1_023066_02107","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3469,"aeruginosa",1
"GCF_000510305.1_ASM51030v1_genomic.fna","1_023149","1_023149_02110","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2755,"aeruginosa",1
"GCF_000510705.1_ASM51070v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oryzihabitans_group",98.3689,"oryzihabitans",0
"GCF_000510745.1_ASM51074v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oryzihabitans_group",98.3119,"oryzihabitans",0
"GCF_000510765.1_ASM51076v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oryzihabitans_group",98.3866,"oryzihabitans",0
"GCF_000510785.1_ASM51078v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brassicacearum_group",99.5311,"fluorescens",0
"GCF_000510915.2_v1_genomic.fna","9_AOHN01000001","9_AOHN01000001_01898","unannotated protein",99,346,1,86.93,74.874,100,0,621,"pao1_fabv","brenneri",99.3737,"fluorescens",1
"GCF_000512485.1_PCYL_1_genomic.fna","16_AWWJ01000001","16_AWWJ01000001_02022","unannotated protein",82,357,0,89.92,79.345,99,0,664,"pao1_fabv","chlororaphis",95.1941,"fluorescens",1
"GCF_000513235.1_MH27_genomic.fna","1_CBTR010000001","1_CBTR010000001_02100","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.6991,"aeruginosa",1
"GCF_000513835.1_ASM51383v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermotolerans",99.2406,"none",0
"GCF_000514235.1_ASM51423v1_genomic.fna","9_AZVN01000001","9_AZVN01000001_02217","unannotated protein",153,308,5,77.78,60.101,98,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115,474,"pao1_fabv","fulva",99.3074,"putida",1
"GCF_000514275.1_ASM51427v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brassicacearum_group",99.3869,"fluorescens",0
"GCF_000514295.1_ASM51429v1_genomic.fna","9_AZVQ01000001","9_AZVQ01000001_02875","unannotated protein",151,309,5,78.03,60.606,98,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000247,474,"pao1_fabv","monteilii",98.1889,"putida",1
"GCF_000514315.1_ASM51431v1_genomic.fna","9_AZVR01000001","9_AZVR01000001_02587","unannotated protein",151,309,5,78.03,60.606,98,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025,474,"pao1_fabv","monteilii",98.2276,"putida",1
