"filename","fabv_pa","cleaned_filename","mod_species","type"
"GCF_000520375.1_Pseu_aeru_BWHPSA041_V1_genomic.fna",1,"1_KI914515","aeruginosa",0
"GCF_000520395.1_Pseu_aeru_BWHPSA040_V1_genomic.fna",1,"1_KI914527","aeruginosa",0
"GCF_000520415.1_Pseu_aeru_BWHPSA039_V1_genomic.fna",1,"1_KI914530","aeruginosa",0
"GCF_000520435.1_Pseu_aeru_BWHPSA038_V1_genomic.fna",1,"1_KI914540","aeruginosa",0
"GCF_000520455.1_Pseu_aeru_BWHPSA037_V1_genomic.fna",1,"1_KI914552","aeruginosa",0
"GCF_000522485.1_Pco1_genomic.fna",0,"60_ATKI01000001","corrugata",0
"GCF_000524595.1_ASM52459v1_genomic.fna",1,"1_CP007147","aeruginosa",0
"GCF_000527055.1_ASM52705v1_genomic.fna",1,"9_AZUL01000001","monteilii",0
"GCF_000567865.1_MDRPA06_genomic.fna",1,"1_AYSK01000001","aeruginosa",0
"GCF_000568115.1_De_Novo_Assembly_genomic.fna",1,"1_AZYL01000001","aeruginosa",0
"GCF_000568215.1_ASM56821v1_genomic.fna",1,"1_JALF01000001","aeruginosa",0
"GCF_000568235.2_CF_PA39_1.0_genomic.fna",1,"1_JDVE01000001","aeruginosa",0
"GCF_000568855.2_ASM56885v2_genomic.fna",1,"1_CP020659","aeruginosa",0
"GCF_000583895.1_ASM58389v1_genomic.fna",1,"1_CP006980","aeruginosa",0
"GCF_000583915.1_ASM58391v1_genomic.fna",1,"1_CP006981","aeruginosa",0
"GCF_000583935.1_ASM58393v1_genomic.fna",1,"1_CP006982","aeruginosa",0
"GCF_000583955.1_ASM58395v1_genomic.fna",1,"1_CP006983","aeruginosa",0
"GCF_000583975.1_ASM58397v1_genomic.fna",1,"1_CP006984","aeruginosa",0
"GCF_000583995.1_ASM58399v1_genomic.fna",1,"1_CP006985","aeruginosa",0
"GCF_000590905.1_De_novo_Assembly_genomic.fna",1,"1_JAQK01000001","aeruginosa",0
"GCF_000597765.1_PSSRIMT-15J14_genomic.fna",0,"0_JALK01000001","syringae",0
"GCF_000611975.2_PA103_1.0_genomic.fna",1,"1_KK111587","aeruginosa",0
"GCF_000611995.2_PA99_1.0_genomic.fna",1,"1_KK111850","aeruginosa",0
"GCF_000621225.1_ASM62122v1_genomic.fna",1,"53_KK211238","mosselii",1
"GCF_000621245.1_ASM62124v1_genomic.fna",1,"34_JHYV01000001","monteilii",1
"GCF_000621265.1_ASM62126v1_genomic.fna",1,"72_JHYU01000001","fulva",1
"GCF_000626655.2_ASM62665v2_genomic.fna",1,"1_CP007224","aeruginosa",0
"GCF_000626735.1_Pseudomonas_mendocina_AD6_genomic.fna",0,"62_JFJN01000001","composti",0
"GCF_000629025.1_Pseu_aeru_BWH036_V1_genomic.fna",1,"1_KK211931","aeruginosa",0
"GCF_000629045.1_Pseu_aeru_BWH035_V1_genomic.fna",1,"1_KK211995","aeruginosa",0
"GCF_000629065.1_Pseu_aeru_BWH033_V1_genomic.fna",1,"1_KK212077","aeruginosa",0
"GCF_000629085.1_Pseu_aeru_BWH032_V1_genomic.fna",1,"1_KK212159","aeruginosa",0
"GCF_000629105.1_Pseu_aeru_BWH031_V1_genomic.fna",1,"1_KK212216","aeruginosa",0
"GCF_000629125.1_Pseu_aeru_BWH030_V1_genomic.fna",1,"1_KK212285","aeruginosa",0
"GCF_000629145.1_Pseu_aeru_BWH029_V1_genomic.fna",1,"1_KK212349","aeruginosa",0
"GCF_000629165.1_Pseu_aeru_3581_V1_genomic.fna",1,"1_KK212399","aeruginosa",0
"GCF_000629185.1_Pseu_aeru_3580_V1_genomic.fna",1,"1_KK212476","aeruginosa",0
"GCF_000629205.1_Pseu_aeru_3579_V1_genomic.fna",1,"1_KK212548","aeruginosa",0
"GCF_000629225.1_Pseu_aeru_3578_V1_genomic.fna",1,"1_KK212645","aeruginosa",0
"GCF_000629245.1_Pseu_aeru_3577_V1_genomic.fna",1,"1_KK212757","aeruginosa",0
"GCF_000629265.1_Pseu_aeru_3576_V1_genomic.fna",1,"1_KK212814","aeruginosa",0
"GCF_000629285.1_Pseu_aeru_3575_V1_genomic.fna",1,"1_KK212901","aeruginosa",0
"GCF_000629305.1_Pseu_aeru_3574_V1_genomic.fna",1,"1_KK212977","aeruginosa",0
"GCF_000629325.1_Pseu_aeru_3573_V1_genomic.fna",1,"1_KK213080","aeruginosa",0
"GCF_000629345.1_Pseu_aeru_PAO1-GFP_V1_genomic.fna",1,"1_KK213154","aeruginosa",0
"GCF_000629365.1_Pseu_aeru_PS75_V1_genomic.fna",1,"1_KK213160","aeruginosa",0
"GCF_000629385.1_Pseu_aeru_BWH060_V1_genomic.fna",1,"1_KK213167","aeruginosa",0
"GCF_000629405.1_Pseu_aeru_BWH059_V1_genomic.fna",1,"1_KK213173","aeruginosa",0
"GCF_000629425.1_Pseu_aeru_BWH058_V1_genomic.fna",1,"1_KK213183","aeruginosa",0
"GCF_000629445.1_Pseu_aeru_BWH057_V1_genomic.fna",1,"1_KK213188","aeruginosa",0
"GCF_000629465.1_Pseu_aeru_BWH056_V1_genomic.fna",1,"1_KK213202","aeruginosa",0
"GCF_000629485.1_Pseu_aeru_BWH055_V1_genomic.fna",1,"1_KK213219","aeruginosa",0
"GCF_000629505.1_Pseu_aeru_BWH054_V1_genomic.fna",1,"1_KK213223","aeruginosa",0
"GCF_000629525.1_Pseu_aeru_BWH053_V1_genomic.fna",1,"1_KK213237","aeruginosa",0
"GCF_000629545.1_Pseu_aeru_BWH052_V1_genomic.fna",1,"1_KK213250","aeruginosa",0
"GCF_000629565.1_Pseu_aeru_BWH051_V1_genomic.fna",1,"1_KK213259","aeruginosa",0
"GCF_000629585.1_Pseu_aeru_BWH050_V1_genomic.fna",1,"1_KK213272","aeruginosa",0
"GCF_000629605.1_Pseu_aeru_BWH049_V1_genomic.fna",1,"1_KK213281","aeruginosa",0
"GCF_000632755.1_PseOti1.0_genomic.fna",1,"1_JGYF01000001","aeruginosa",0
"GCF_000633495.1_ASM63349v1_genomic.fna",1,"1_AYML01000001","aeruginosa",0
"GCF_000647595.2_PseAer148_2.0_genomic.fna",1,"1_ATAJ02000001","aeruginosa",0
"GCF_000647615.1_PseAerID4365_1.0_genomic.fna",1,"1_ATAI01000001","aeruginosa",0
"GCF_000647635.1_PseAerIGB83_1.0_genomic.fna",1,"1_ATAH01000001","aeruginosa",0
"GCF_000647775.1_Pseudomonas_RL_genomic.fna",0,"9_JBOY01000001","flexibilis",0
"GCF_000647935.2_ASM64793v3_genomic.fna",1,"1_DF396803","aeruginosa",0
"GCF_000648735.3_ASM64873v3_genomic.fna",0,"0_CP011972","avellanae",0
"GCF_000658965.1_ASM65896v1_genomic.fna",0,"0_CM002753","avellanae",0
"GCF_000685845.1_ASM68584v1_genomic.fna",1,"1_JMKR01000001","aeruginosa",0
"GCF_000688275.1_ASM68827v1_genomic.fna",1,"58_JHYX01000001","plecoglossicida",1
"GCF_000689415.1_PKB13_genomic.fna",0,"20_HG322950","knackmussii",1
"GCF_000689435.1_Contig_genomic.fna",1,"1_CBTQ010000001","aeruginosa",0
"GCF_000696345.1_ASM69634v1_genomic.fna",1,"67_JHTS01000001","donghuensis",0
"GCF_000698265.1_ASM69826v1_genomic.fna",1,"44_CP007637","simiae",0
"GCF_000698765.1_PUPa3_1.0_genomic.fna",1,"1_JJOD01000001","aeruginosa",0
"GCF_000698865.1_ASM69886v1_genomic.fna",1,"16_CP008696","chlororaphis",0
"GCF_000705155.1_RH_utaHolly_2_genomic.fna",1,"1_X01000001","aeruginosa",0
"GCF_000705175.1_RH_uta_asm_1-2773_genomic.fna",1,"1_JGZW01000001","aeruginosa",0
"GCF_000705215.1_RH_utaHolly_4_genomic.fna",1,"1_JGZZ01000001","aeruginosa",0
"GCF_000709285.1_ASM70928v1_genomic.fna",1,"1_JMQH01000001","aeruginosa",0
"GCF_000710625.1_MRSN18971scaf_genomic.fna",1,"1_JFJU01000001","aeruginosa",0
"GCF_000714515.1_ASM71451v1_genomic.fna",1,"1_CP008749","aeruginosa",0
"GCF_000725105.2_ASM72510v2_genomic.fna",0,"33_JOVT01000001","mendocina",0
"GCF_000725445.1_ASM72544v1_genomic.fna",1,"9_KL647094","citronellolis_group",0
"GCF_000730565.1_ASM73056v1_genomic.fna",1,"72_BBIQ01000046","fulva",0
"GCF_000730585.1_ASM73058v1_genomic.fna",0,"110_BBIR01000162","japonica",1
"GCF_000730605.1_ASM73060v1_genomic.fna",1,"34_BBIS01000132","monteilii",0
"GCF_000730625.1_ASM73062v1_genomic.fna",0,"8_BBIT01000034","oryzihabitans_group",1
"GCF_000730645.1_ASM73064v1_genomic.fna",1,"59_BBIU01000055","parafulva",0
"GCF_000730665.1_ASM73066v1_genomic.fna",1,"58_BBIV01000097","plecoglossicida",0
"GCF_000731675.1_ASM73167v1_genomic.fna",1,"151_JMIT01000001","capeferrum",1
"GCF_000733715.2_ASM73371v2_genomic.fna",0,"33_CP013124","mendocina",0
"GCF_000737225.1_UB0390_1.0_131105_genomic.fna",0,"81_JPQV01000001","congelans",0
"GCF_000737795.1_PA_ST235_v.05_genomic.fna",1,"1_JNHD01000001","aeruginosa",0
"GCF_000738515.1_Alf3_v1_genomic.fna",0,"0_KL995075","syringae",0
"GCF_000742775.1_ASM74277v1_genomic.fna",0,"9_JPRQ01000001","oleovorans_group",0
"GCF_000743405.1_PAG_genomic.fna",1,"1_KN050641","aeruginosa",0
"GCF_000746525.1_ASM74652v1_genomic.fna",1,"73_CP009048","alkylphenolica",1
"GCF_000750905.1_PSE305_genomic.fna",1,"1_HG974234","aeruginosa",0
"GCF_000751715.1_HGAP_corrected_genomic.fna",1,"189_CCVU01000001","aeruginosa",0
"GCF_000756575.1_ASM75657v1_genomic.fna",1,"1_JPQQ01000001","aeruginosa",0
"GCF_000757505.1_PRTA_genomic.fna",1,"9_JPYP01000001","aeruginosa",0
"GCF_000760495.1_ASM76049v2_genomic.fna",1,"1_JMBS02000001","aeruginosa",0
"GCF_000760505.1_ASM76050v2_genomic.fna",1,"1_JMBR02000001","aeruginosa",0
"GCF_000761195.1_ASM76119v1_genomic.fna",1,"16_CP009290","chlororaphis",0
"GCF_000763225.1_ASM76322v1_genomic.fna",1,"9_JRPO01000001","capeferrum",0
"GCF_000763245.2_ASM76324v2_genomic.fna",1,"1_21380","aeruginosa",0
"GCF_000765305.1_ASM76530v1_genomic.fna",0,"0_KN265547","avellanae",0
"GCF_000774145.1_ASM77414v1_genomic.fna",0,"121_KN322956","mediterranea",0
"GCF_000783275.1_ASM78327v1_genomic.fna",1,"1_KN360845","aeruginosa",0
"GCF_000783395.1_ASM78339v1_genomic.fna",0,"16_JSFK01000001","helmanticensis",0
"GCF_000785125.1_ASM78512v1_genomic.fna",1,"44_JRMC01000001","simiae",0
"GCF_000785375.1_PseuBrassicaPP1_210F_1.0_genomic.fna",0,"26_KN360947","brassicacearum_group",0
"GCF_000786485.1_PAWS394_genomic.fna",1,"1_CBYA010000001","aeruginosa",0
"GCF_000786565.1_ASM78656v1_genomic.fna",1,"1_JRGP01000001","aeruginosa",0
"GCF_000789485.1_AZPAE15049_genomic.fna",1,"1_JTMX01000001","aeruginosa",0
"GCF_000789495.1_AZPAE15035_genomic.fna",1,"1_JTNL01000001","aeruginosa",0
"GCF_000789525.1_AZPAE14909_genomic.fna",1,"1_JTSG01000001","aeruginosa",0
"GCF_000789535.1_AZPAE14929_genomic.fna",1,"1_JTRM01000001","aeruginosa",0
"GCF_000789545.1_AZPAE14918_genomic.fna",1,"1_JTRX01000001","aeruginosa",0
"GCF_000789555.1_AZPAE14840_genomic.fna",1,"1_JTUU01000001","aeruginosa",0
"GCF_000789605.1_AZPAE14841_genomic.fna",1,"1_JTUT01000001","aeruginosa",0
"GCF_000789625.1_AZPAE14842_genomic.fna",1,"1_JTUS01000001","aeruginosa",0
"GCF_000789635.1_AZPAE14843_genomic.fna",1,"1_JTUR01000001","aeruginosa",0
"GCF_000789645.1_AZPAE15036_genomic.fna",1,"1_JTNK01000001","aeruginosa",0
"GCF_000789685.1_AZPAE14844_genomic.fna",1,"1_JTUQ01000001","aeruginosa",0
"GCF_000789705.1_AZPAE14845_genomic.fna",1,"1_JTUP01000001","aeruginosa",0
"GCF_000789745.1_AZPAE14846_genomic.fna",1,"1_JTUO01000001","aeruginosa",0
"GCF_000789755.1_AZPAE14847_genomic.fna",1,"1_JTUN01000001","aeruginosa",0
"GCF_000789785.1_AZPAE14850_genomic.fna",1,"1_JTUL01000001","aeruginosa",0
"GCF_000789805.1_AZPAE14848_genomic.fna",1,"1_JTUM01000001","aeruginosa",0
"GCF_000789815.1_AZPAE14919_genomic.fna",1,"1_JTRW01000001","aeruginosa",0
"GCF_000789835.1_AZPAE14851_genomic.fna",1,"1_JTUK01000001","aeruginosa",0
"GCF_000789845.1_AZPAE14852_genomic.fna",1,"1_JTUJ01000001","aeruginosa",0
"GCF_000789885.1_AZPAE14915_genomic.fna",1,"1_JTSA01000001","aeruginosa",0
"GCF_000789905.1_AZPAE14853_genomic.fna",1,"1_JTUI01000001","aeruginosa",0
"GCF_000789925.1_AZPAE14855_genomic.fna",1,"1_JTUH01000001","aeruginosa",0
"GCF_000789935.1_AZPAE15037_genomic.fna",1,"1_JTNJ01000001","aeruginosa",0
"GCF_000789965.1_AZPAE14856_genomic.fna",1,"1_JTUG01000001","aeruginosa",0
"GCF_000789975.1_AZPAE14910_genomic.fna",1,"1_JTSF01000001","aeruginosa",0
"GCF_000789995.1_AZPAE14857_genomic.fna",1,"1_JTUF01000001","aeruginosa",0
"GCF_000790025.1_AZPAE14858_genomic.fna",1,"1_JTUE01000001","aeruginosa",0
"GCF_000790035.1_AZPAE14859_genomic.fna",1,"1_JTUD01000001","aeruginosa",0
"GCF_000790065.1_AZPAE14860_genomic.fna",1,"1_JTUC01000001","aeruginosa",0
"GCF_000790085.1_AZPAE14861_genomic.fna",1,"1_JTUB01000001","aeruginosa",0
"GCF_000790105.1_AZPAE14862_genomic.fna",1,"1_JTUA01000001","aeruginosa",0
"GCF_000790115.1_AZPAE15038_genomic.fna",1,"1_JTNI01000001","aeruginosa",0
"GCF_000790145.1_AZPAE14863_genomic.fna",1,"1_JTTZ01000001","aeruginosa",0
"GCF_000790155.1_AZPAE14864_genomic.fna",1,"1_JTTY01000001","aeruginosa",0
"GCF_000790185.1_AZPAE14865_genomic.fna",1,"1_JTTX01000001","aeruginosa",0
"GCF_000790205.1_AZPAE14866_genomic.fna",1,"1_JTTW01000001","aeruginosa",0
"GCF_000790215.1_AZPAE14867_genomic.fna",1,"1_JTTV01000001","aeruginosa",0
"GCF_000790245.1_AZPAE14868_genomic.fna",1,"1_JTTU01000001","aeruginosa",0
"GCF_000790265.1_AZPAE14869_genomic.fna",1,"1_JTTT01000001","aeruginosa",0
"GCF_000790285.1_AZPAE15046_genomic.fna",1,"1_JTNA01000001","aeruginosa",0
"GCF_000790305.1_AZPAE14870_genomic.fna",1,"1_JTTS01000001","aeruginosa",0
"GCF_000790325.1_AZPAE14871_genomic.fna",1,"1_JTTR01000001","aeruginosa",0
"GCF_000790345.1_AZPAE15039_genomic.fna",1,"1_JTNH01000001","aeruginosa",0
"GCF_000790355.1_AZPAE14872_genomic.fna",1,"1_JTTQ01000001","aeruginosa",0
"GCF_000790385.1_AZPAE14873_genomic.fna",1,"1_JTTP01000001","aeruginosa",0
"GCF_000790405.1_AZPAE14874_genomic.fna",1,"1_JTTO01000001","aeruginosa",0
"GCF_000790425.1_AZPAE14875_genomic.fna",1,"1_JTTN01000001","aeruginosa",0
"GCF_000790445.1_AZPAE14876_genomic.fna",1,"1_JTTM01000001","aeruginosa",0
"GCF_000790485.1_AZPAE14877_genomic.fna",1,"1_JTTL01000001","aeruginosa",0
"GCF_000790505.1_AZPAE14878_genomic.fna",1,"1_JTTK01000001","aeruginosa",0
"GCF_000790525.1_AZPAE14879_genomic.fna",1,"1_JTTJ01000001","aeruginosa",0
"GCF_000790545.1_AZPAE14880_genomic.fna",1,"1_JTTI01000001","aeruginosa",0
"GCF_000790585.1_AZPAE15024_genomic.fna",1,"1_JTNW01000001","aeruginosa",0
"GCF_000790605.1_AZPAE14882_genomic.fna",1,"1_JTTG01000001","aeruginosa",0
"GCF_000790625.1_AZPAE15053_genomic.fna",1,"1_JTMT01000001","aeruginosa",0
"GCF_000790645.1_AZPAE14883_genomic.fna",1,"1_JTTF01000001","aeruginosa",0
"GCF_000790655.1_AZPAE14884_genomic.fna",1,"1_JTTE01000001","aeruginosa",0
"GCF_000790685.1_AZPAE14885_genomic.fna",1,"1_JTTD01000001","aeruginosa",0
"GCF_000790705.1_AZPAE14886_genomic.fna",1,"1_JTTC01000001","aeruginosa",0
"GCF_000790725.1_AZPAE14887_genomic.fna",1,"1_JTTB01000001","aeruginosa",0
"GCF_000790735.1_AZPAE15041_genomic.fna",1,"1_JTNF01000001","aeruginosa",0
"GCF_000790765.1_AZPAE15043_genomic.fna",1,"1_JTND01000001","aeruginosa",0
"GCF_000790785.1_AZPAE14888_genomic.fna",1,"1_JTTA01000001","aeruginosa",0
"GCF_000790805.1_AZPAE14889_genomic.fna",1,"1_JTSZ01000001","aeruginosa",0
"GCF_000790825.1_AZPAE14890_genomic.fna",1,"1_JTSY01000001","aeruginosa",0
"GCF_000790835.1_AZPAE15047_genomic.fna",1,"1_JTMZ01000001","aeruginosa",0
"GCF_000790865.1_AZPAE14891_genomic.fna",1,"1_JTSX01000001","aeruginosa",0
"GCF_000790885.1_AZPAE14892_genomic.fna",1,"1_JTSW01000001","aeruginosa",0
"GCF_000790905.1_AZPAE14893_genomic.fna",1,"1_JTSV01000001","aeruginosa",0
"GCF_000790915.1_AZPAE15040_genomic.fna",1,"1_JTNG01000001","aeruginosa",0
"GCF_000790935.1_AZPAE14894_genomic.fna",1,"1_JTSU01000001","aeruginosa",0
"GCF_000790965.1_AZPAE14895_genomic.fna",1,"1_JTST01000001","aeruginosa",0
"GCF_000790985.1_AZPAE15045_genomic.fna",1,"1_JTNB01000001","aeruginosa",0
"GCF_000791005.1_AZPAE15025_genomic.fna",1,"1_JTNV01000001","aeruginosa",0
"GCF_000791025.1_AZPAE14897_genomic.fna",1,"1_JTSS01000001","aeruginosa",0
"GCF_000791035.1_AZPAE14898_genomic.fna",1,"1_JTSR01000001","aeruginosa",0
"GCF_000791065.1_AZPAE14899_genomic.fna",1,"1_JTSQ01000001","aeruginosa",0
"GCF_000791085.1_AZPAE14900_genomic.fna",1,"1_JTSP01000001","aeruginosa",0
"GCF_000791125.1_AZPAE14902_genomic.fna",1,"1_JTSN01000001","aeruginosa",0
"GCF_000791145.1_AZPAE14903_genomic.fna",1,"1_JTSM01000001","aeruginosa",0
"GCF_000791155.1_AZPAE14904_genomic.fna",1,"1_JTSL01000001","aeruginosa",0
"GCF_000791185.1_AZPAE14922_genomic.fna",1,"1_JTRT01000001","aeruginosa",0
"GCF_000791205.1_AZPAE14923_genomic.fna",1,"1_JTRS01000001","aeruginosa",0
"GCF_000791225.1_AZPAE14924_genomic.fna",1,"1_JTRR01000001","aeruginosa",0
"GCF_000791235.1_AZPAE15027_genomic.fna",1,"1_JTNT01000001","aeruginosa",0
"GCF_000791265.1_AZPAE14925_genomic.fna",1,"1_JTRQ01000001","aeruginosa",0
"GCF_000791275.1_AZPAE14926_genomic.fna",1,"1_JTRP01000001","aeruginosa",0
"GCF_000791305.1_AZPAE14927_genomic.fna",1,"1_JTRO01000001","aeruginosa",0
"GCF_000791325.1_AZPAE14928_genomic.fna",1,"1_JTRN01000001","aeruginosa",0
"GCF_000791345.1_AZPAE14943_genomic.fna",1,"1_JTQY01000001","aeruginosa",0
"GCF_000791365.1_AZPAE15026_genomic.fna",1,"1_JTNU01000001","aeruginosa",0
"GCF_000791385.1_AZPAE15054_genomic.fna",1,"1_JTMS01000001","aeruginosa",0
"GCF_000791405.1_AZPAE14945_genomic.fna",1,"1_JTQW01000001","aeruginosa",0
"GCF_000791425.1_AZPAE14944_genomic.fna",1,"1_JTQX01000001","aeruginosa",0
"GCF_000791445.1_AZPAE14946_genomic.fna",1,"1_JTQV01000001","aeruginosa",0
"GCF_000791465.1_AZPAE15052_genomic.fna",1,"1_JTMU01000001","aeruginosa",0
"GCF_000791485.1_AZPAE14948_genomic.fna",1,"1_JTQT01000001","aeruginosa",0
"GCF_000791495.1_AZPAE14949_genomic.fna",1,"1_JTQS01000001","aeruginosa",0
"GCF_000791525.1_AZPAE14950_genomic.fna",1,"1_JTQR01000001","aeruginosa",0
"GCF_000791545.1_AZPAE14951_genomic.fna",1,"1_JTQQ01000001","aeruginosa",0
"GCF_000791565.1_AZPAE15032_genomic.fna",1,"1_JTNO01000001","aeruginosa",0
"GCF_000791585.1_AZPAE14952_genomic.fna",1,"1_JTQP01000001","aeruginosa",0
"GCF_000791605.1_AZPAE14953_genomic.fna",1,"1_JTQO01000001","aeruginosa",0
"GCF_000791625.1_AZPAE14954_genomic.fna",1,"1_JTQN01000001","aeruginosa",0
"GCF_000791635.1_AZPAE14955_genomic.fna",1,"1_JTQM01000001","aeruginosa",0
"GCF_000791665.1_AZPAE15050_genomic.fna",1,"1_JTMW01000001","aeruginosa",0
"GCF_000791705.1_AZPAE14957_genomic.fna",1,"1_JTQK01000001","aeruginosa",0
"GCF_000791725.1_AZPAE14958_genomic.fna",1,"1_JTQJ01000001","aeruginosa",0
"GCF_000791735.1_AZPAE14959_genomic.fna",1,"1_JTQI01000001","aeruginosa",0
"GCF_000791765.1_AZPAE14960_genomic.fna",1,"1_JTQH01000001","aeruginosa",0
"GCF_000791785.1_AZPAE14961_genomic.fna",1,"1_JTQG01000001","aeruginosa",0
"GCF_000791805.1_AZPAE14962_genomic.fna",1,"1_JTQF01000001","aeruginosa",0
"GCF_000791825.1_AZPAE14963_genomic.fna",1,"1_JTQE01000010","aeruginosa",0
"GCF_000791835.1_AZPAE14964_genomic.fna",1,"1_JTQD01000001","aeruginosa",0
"GCF_000791855.1_AZPAE15031_genomic.fna",1,"1_JTNP01000001","aeruginosa",0
"GCF_000791885.1_AZPAE14967_genomic.fna",1,"1_JTQB01000001","aeruginosa",0
"GCF_000791905.1_AZPAE14965_genomic.fna",1,"1_JTQC01000001","aeruginosa",0
"GCF_000791915.1_AZPAE14968_genomic.fna",1,"1_JTQA01000100","aeruginosa",0
"GCF_000791945.1_AZPAE14969_genomic.fna",1,"1_JTPZ01000001","aeruginosa",0
"GCF_000791965.1_AZPAE14970_genomic.fna",1,"1_JTPY01000001","aeruginosa",0
"GCF_000791985.1_AZPAE15030_genomic.fna",1,"1_JTNQ01000001","aeruginosa",0
"GCF_000792005.1_AZPAE14971_genomic.fna",1,"1_JTPX01000001","aeruginosa",0
"GCF_000792025.1_AZPAE14972_genomic.fna",1,"1_JTPW01000001","aeruginosa",0
"GCF_000792045.1_AZPAE15044_genomic.fna",1,"1_JTNC01000001","aeruginosa",0
"GCF_000792065.1_AZPAE14973_genomic.fna",1,"1_JTPV01000001","aeruginosa",0
"GCF_000792085.1_AZPAE14974_genomic.fna",1,"1_JTPU01000001","aeruginosa",0
"GCF_000792095.1_AZPAE14975_genomic.fna",1,"1_JTPT01000001","aeruginosa",0
"GCF_000792115.1_AZPAE14976_genomic.fna",1,"1_JTPS01000001","aeruginosa",0
"GCF_000792145.1_AZPAE15029_genomic.fna",1,"1_JTNR01000001","aeruginosa",0
"GCF_000792155.1_AZPAE14977_genomic.fna",1,"1_JTPR01000001","aeruginosa",0
"GCF_000792165.1_AZPAE14978_genomic.fna",1,"1_JTPQ01000001","aeruginosa",0
"GCF_000792205.1_AZPAE14979_genomic.fna",1,"1_JTPP01000001","aeruginosa",0
"GCF_000792225.1_AZPAE14980_genomic.fna",1,"1_JTPO01000001","aeruginosa",0
"GCF_000792245.1_AZPAE14981_genomic.fna",1,"1_JTPN01000001","aeruginosa",0
"GCF_000792265.1_AZPAE15028_genomic.fna",1,"1_JTNS01000001","aeruginosa",0
"GCF_000792285.1_AZPAE14982_genomic.fna",1,"1_JTPM01000001","aeruginosa",0
"GCF_000792305.1_AZPAE14983_genomic.fna",1,"1_JTPL01000001","aeruginosa",0
"GCF_000792325.1_AZPAE14984_genomic.fna",1,"1_JTPK01000001","aeruginosa",0
"GCF_000792345.1_AZPAE14985_genomic.fna",1,"1_JTPJ01000001","aeruginosa",0
"GCF_000792365.1_AZPAE14986_genomic.fna",1,"1_JTPI01000001","aeruginosa",0
"GCF_000792385.1_AZPAE14987_genomic.fna",1,"1_JTPH01000001","aeruginosa",0
"GCF_000792395.1_AZPAE15051_genomic.fna",1,"1_JTMV01000001","aeruginosa",0
"GCF_000792425.1_AZPAE14988_genomic.fna",1,"1_JTPG01000001","aeruginosa",0
"GCF_000792445.1_AZPAE14989_genomic.fna",1,"1_JTPF01000001","aeruginosa",0
"GCF_000792465.1_AZPAE14990_genomic.fna",1,"1_JTPE01000001","aeruginosa",0
"GCF_000792475.1_AZPAE14991_genomic.fna",1,"1_JTPD01000001","aeruginosa",0
"GCF_000792505.1_AZPAE14992_genomic.fna",1,"1_JTPC01000001","aeruginosa",0
"GCF_000792515.1_AZPAE14993_genomic.fna",1,"1_JTPB01000001","aeruginosa",0
"GCF_000792545.1_AZPAE14994_genomic.fna",1,"1_JTPA01000001","aeruginosa",0
"GCF_000792565.1_AZPAE14995_genomic.fna",1,"1_JTOZ01000001","aeruginosa",0
"GCF_000792575.1_AZPAE14996_genomic.fna",1,"1_JTOY01000001","aeruginosa",0
"GCF_000792605.1_AZPAE14997_genomic.fna",1,"1_JTOX01000001","aeruginosa",0
"GCF_000792625.1_AZPAE14998_genomic.fna",1,"1_JTOW01000001","aeruginosa",0
"GCF_000792635.1_AZPAE14999_genomic.fna",1,"1_JTOV01000001","aeruginosa",0
"GCF_000792665.1_AZPAE15000_genomic.fna",1,"1_JTOU01000001","aeruginosa",0
"GCF_000792675.1_AZPAE15001_genomic.fna",1,"1_JTOT01000001","aeruginosa",0
"GCF_000792705.1_AZPAE15002_genomic.fna",1,"1_JTOS01000001","aeruginosa",0
"GCF_000792725.1_AZPAE15003_genomic.fna",1,"1_JTOR01000001","aeruginosa",0
"GCF_000792745.1_AZPAE15004_genomic.fna",1,"1_JTOQ01000001","aeruginosa",0
"GCF_000792765.1_AZPAE15005_genomic.fna",1,"1_JTOP01000001","aeruginosa",0
"GCF_000792785.1_AZPAE15006_genomic.fna",1,"1_JTOO01000001","aeruginosa",0
"GCF_000792805.1_AZPAE15007_genomic.fna",1,"1_JTON01000001","aeruginosa",0
"GCF_000792825.1_AZPAE15008_genomic.fna",1,"1_JTOM01000001","aeruginosa",0
"GCF_000792845.1_AZPAE15009_genomic.fna",1,"1_JTOL01000001","aeruginosa",0
"GCF_000792855.1_AZPAE15010_genomic.fna",1,"1_JTOK01000001","aeruginosa",0
"GCF_000792885.1_AZPAE15011_genomic.fna",1,"1_JTOJ01000001","aeruginosa",0
"GCF_000792895.1_AZPAE15012_genomic.fna",1,"1_JTOI01000001","aeruginosa",0
"GCF_000792925.1_AZPAE15013_genomic.fna",1,"1_JTOH01000001","aeruginosa",0
"GCF_000792945.1_AZPAE15014_genomic.fna",1,"1_JTOG01000001","aeruginosa",0
"GCF_000792965.1_AZPAE15016_genomic.fna",1,"1_JTOE01000001","aeruginosa",0
"GCF_000792975.1_AZPAE15015_genomic.fna",1,"1_JTOF01000001","aeruginosa",0
"GCF_000793005.1_AZPAE15017_genomic.fna",1,"1_JTOD01000001","aeruginosa",0
"GCF_000793025.1_AZPAE15018_genomic.fna",1,"1_JTOC01000001","aeruginosa",0
"GCF_000793045.1_AZPAE15019_genomic.fna",1,"1_JTOB01000001","aeruginosa",0
