match,cleaned_filename,mismatch,positive,gaps,ppos,pident,qcovs,evalue,bitscore,sstart,send,species
1_002516,1_FRNK01000142,27,8322,0,99.68,99.677,100,0.0,15269.0,1,8349,aeruginosa
1_002516,1_RXAB01000001,11,8338,0,99.87,99.868,100,0.0,15357.0,1,8349,aeruginosa
1_002516,1_CP024477,37,8312,0,99.56,99.557,100,0.0,15213.0,1,8349,aeruginosa
1_002516,1_MPUM01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_FRMB01000072,26,8323,0,99.69,99.689,100,0.0,15274.0,1,8349,aeruginosa
1_002516,1_CP015002,10,8339,0,99.88,99.88,100,0.0,15363.0,1,8349,aeruginosa
1_002516,1_KI519298,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_CVVK01000001,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_RWTQ01000001,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_VIHF01000100,31,8318,0,99.63,99.62899999999999,100,0.0,15247.0,1,8349,aeruginosa
1_002516,1_NSVK01000001,51,8298,0,99.39,99.389,100,0.0,15136.0,1,8349,aeruginosa
1_002516,1_JTMI01000001,48,8301,0,99.43,99.425,100,0.0,15152.0,1,8349,aeruginosa
1_002516,1_QVBN01000099,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_NSTA01000001,17,8332,0,99.8,99.796,100,0.0,15324.0,1,8349,aeruginosa
1_002516,1_CTEU01000001,52,8297,0,99.38,99.37700000000001,100,0.0,15130.0,1,8349,aeruginosa
1_002516,1_RXDK01000001,51,8298,0,99.39,99.389,100,0.0,15136.0,1,8349,aeruginosa
1_002516,1_MCMS01000001,27,8322,0,99.68,99.677,100,0.0,15269.0,1,8349,aeruginosa
1_002516,1_AZHU01000001,33,8316,0,99.6,99.605,100,0.0,15235.0,1,8349,aeruginosa
1_002516,1_QBED01000084,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,1_FRNX01000154,17,8332,0,99.8,99.796,100,0.0,15324.0,1,8349,aeruginosa
1_002516,1_LLSI01000001,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_QDGX01000001,37,8312,0,99.56,99.557,100,0.0,15213.0,1,8349,aeruginosa
1_002516,1_LZQI01000001,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_VIIJ01000010,31,8318,0,99.63,99.62899999999999,100,0.0,15247.0,1,8349,aeruginosa
1_002516,1_SCWK01000001,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,1_NSYD01000001,20,8329,0,99.76,99.76,100,0.0,15307.0,1,8349,aeruginosa
1_002516,1_MULC01000001,13,8336,0,99.84,99.844,100,0.0,15346.0,1,8349,aeruginosa
1_002516,1_VOJD01000100,51,8298,0,99.39,99.389,100,0.0,15136.0,1,8349,aeruginosa
1_002516,1_LBLT01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_SZXQ01000001,51,8298,0,99.39,99.389,100,0.0,15136.0,1,8349,aeruginosa
1_002516,1_LLNJ01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_JTOI01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_RXTD01000001,236,8113,0,97.17,97.17299999999999,100,0.0,14111.0,1,8349,aeruginosa
1_002516,1_FRHM01000090,36,8313,0,99.57,99.569,100,0.0,15219.0,1,8349,aeruginosa
1_002516,1_KI519264,28,8321,0,99.66,99.665,100,0.0,15263.0,1,8349,aeruginosa
1_002516,1_FRFS01000074,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_RXET01000001,34,8315,0,99.59,99.59299999999999,100,0.0,15230.0,1,8349,aeruginosa
1_002516,1_CAADQX010000001,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_JTOK01000001,16,8333,0,99.81,99.80799999999999,100,0.0,15330.0,1,8349,aeruginosa
1_002516,1_LLUR01000001,37,8312,0,99.56,99.557,100,0.0,15213.0,1,8349,aeruginosa
1_002516,1_CVWR01000001,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_FRWP01001324,18,8331,0,99.78,99.78399999999999,100,0.0,15319.0,1,8349,aeruginosa
1_002516,1_CP012679,20,8329,0,99.76,99.76,100,0.0,15307.0,1,8349,aeruginosa
1_002516,1_LJZD01000001,51,8298,0,99.39,99.389,100,0.0,15136.0,1,8349,aeruginosa
1_002516,1_CAADKC010000001,16,8333,0,99.81,99.80799999999999,100,0.0,15330.0,1,8349,aeruginosa
1_002516,1_KK211931,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_FRFU01000141,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_LDMW01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_JTRB01000001,24,8325,0,99.71,99.713,100,0.0,15285.0,1,8349,aeruginosa
1_002516,1_RWPK01000001,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_CVWN01000001,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_VWQF01000001,26,8323,0,99.69,99.689,100,0.0,15274.0,1,8349,aeruginosa
1_002516,1_JTOY01000001,29,8320,0,99.65,99.65299999999999,100,0.0,15258.0,1,8349,aeruginosa
1_002516,1_CP012585,44,8305,0,99.47,99.473,100,0.0,15175.0,1,8349,aeruginosa
1_002516,1_CTFB01000001,52,8297,0,99.38,99.37700000000001,100,0.0,15130.0,1,8349,aeruginosa
1_002516,1_RADO01000514,11,8338,0,99.87,99.868,100,0.0,15357.0,1,8349,aeruginosa
1_002516,1_LLTO01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_QVCY01000100,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_KK212901,20,8329,0,99.76,99.76,100,0.0,15307.0,1,8349,aeruginosa
1_002516,1_JTYG01000001,16,8333,0,99.81,99.80799999999999,100,0.0,15330.0,1,8349,aeruginosa
1_002516,1_RWOX01000001,19,8324,6,99.7,99.70100000000001,100,0.0,15274.0,1,8349,aeruginosa
1_002516,1_RABN01000004,17,8332,0,99.8,99.796,100,0.0,15324.0,1,8349,aeruginosa
1_002516,1_QZYS01000020,35,8314,0,99.58,99.581,100,0.0,15224.0,1,8349,aeruginosa
1_002516,1_RADA01000046,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_FRRD01000162,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_LR130528,20,8329,0,99.76,99.76,100,0.0,15307.0,1,8349,aeruginosa
1_002516,1_QVDD01000100,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_CP028332,35,8314,0,99.58,99.581,100,0.0,15224.0,1,8349,aeruginosa
1_002516,1_CAADMF010000001,16,8333,0,99.81,99.80799999999999,100,0.0,15330.0,1,8349,aeruginosa
1_002516,1_NFFV01000100,27,8322,0,99.68,99.677,100,0.0,15269.0,1,8349,aeruginosa
1_002516,1_RXDZ01000001,41,8308,0,99.51,99.509,100,0.0,15191.0,1,8349,aeruginosa
1_002516,1_JTZK01000001,33,8316,0,99.6,99.605,100,0.0,15235.0,1,8349,aeruginosa
1_002516,1_LLRL01000001,28,8321,0,99.66,99.665,100,0.0,15263.0,1,8349,aeruginosa
1_002516,1_JTUM01000001,27,8322,0,99.68,99.677,100,0.0,15269.0,1,8349,aeruginosa
1_002516,1_LSQJ01000001,18,8331,0,99.78,99.78399999999999,100,0.0,15319.0,1,8349,aeruginosa
1_002516,1_CCOS01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_JTMC01000001,19,8330,0,99.77,99.772,100,0.0,15313.0,1,8349,aeruginosa
1_002516,1_CTFC01000001,52,8297,0,99.38,99.37700000000001,100,0.0,15130.0,1,8349,aeruginosa
1_002516,1_LLKY01000001,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_RWRP01000001,9,8340,0,99.89,99.89200000000001,100,0.0,15368.0,1,8349,aeruginosa
1_002516,1_RXTA01000001,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_RWZI01000001,12,8337,0,99.86,99.85600000000001,100,0.0,15352.0,1,8349,aeruginosa
1_002516,1_RWXP01000214,44,8305,0,99.47,99.473,100,0.0,15175.0,1,8349,aeruginosa
1_002516,1_CP015650,20,8329,0,99.76,99.76,100,0.0,15307.0,1,8349,aeruginosa
1_002516,1_NDFS01000050,37,8312,0,99.56,99.557,100,0.0,15213.0,1,8349,aeruginosa
1_002516,1_LLOB01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_MCMG01000001,17,8332,0,99.8,99.796,100,0.0,15324.0,1,8349,aeruginosa
1_002516,1_JTNP01000001,19,8330,0,99.77,99.772,100,0.0,15313.0,1,8349,aeruginosa
1_002516,1_VOJC01000010,43,8306,0,99.48,99.485,100,0.0,15180.0,1,8349,aeruginosa
1_002516,1_RWSE01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_QZYL01000337,51,8298,0,99.39,99.389,100,0.0,15136.0,1,8349,aeruginosa
1_002516,1_SELC01000001,10,8339,0,99.88,99.88,100,0.0,15363.0,1,8349,aeruginosa
1_002516,1_MCMM01000001,16,8333,0,99.81,99.80799999999999,100,0.0,15330.0,1,8349,aeruginosa
1_002516,1_RYXU01000006,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,1_FRND01000153,39,8310,0,99.53,99.53299999999999,100,0.0,15202.0,1,8349,aeruginosa
1_002516,1_CP030913,10,8339,0,99.88,99.88,100,0.0,15363.0,1,8349,aeruginosa
1_002516,1_RWPI01000001,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_QDGP01000001,37,8312,0,99.56,99.557,100,0.0,15213.0,1,8349,aeruginosa
1_002516,1_NSPK01000001,26,8323,0,99.69,99.689,100,0.0,15274.0,1,8349,aeruginosa
1_002516,1_CP017099,40,8309,0,99.52,99.521,100,0.0,15197.0,1,8349,aeruginosa
1_002516,1_LYTT01000100,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,1_JTPA01000001,68,8281,0,99.19,99.186,100,0.0,15042.0,1,8349,aeruginosa
1_002516,1_NSMP01000001,44,8305,0,99.47,99.473,100,0.0,15175.0,1,8349,aeruginosa
1_002516,1_FRUO01000226,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_JTOB01000001,41,8308,0,99.51,99.509,100,0.0,15191.0,1,8349,aeruginosa
1_002516,1_JUAE01000001,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_LWGS01000001,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,1_SMRY02000100,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,1_LLOO01000001,24,8325,0,99.71,99.713,100,0.0,15285.0,1,8349,aeruginosa
1_002516,1_RWQM01000001,17,8332,0,99.8,99.796,100,0.0,15324.0,1,8349,aeruginosa
1_002516,1_QHCK01000001,27,8322,0,99.68,99.677,100,0.0,15269.0,1,8349,aeruginosa
1_002516,1_RWZP01000001,24,8325,0,99.71,99.713,100,0.0,15285.0,1,8349,aeruginosa
1_002516,1_NSQW01000001,13,8336,0,99.84,99.844,100,0.0,15346.0,1,8349,aeruginosa
1_002516,1_QBEJ01000100,26,8323,0,99.69,99.689,100,0.0,15274.0,1,8349,aeruginosa
1_002516,1_SDVJ01000100,33,8316,0,99.6,99.605,100,0.0,15235.0,1,8349,aeruginosa
1_002516,1_LKPU01000001,31,8318,0,99.63,99.62899999999999,100,0.0,15247.0,1,8349,aeruginosa
1_002516,1_AJXX01000001,16,8333,0,99.81,99.80799999999999,100,0.0,15330.0,1,8349,aeruginosa
1_002516,1_RWSA01000001,23,8326,3,99.69,99.689,100,0.0,15276.0,1,8349,aeruginosa
1_002516,1_NSUD01000001,16,8333,0,99.81,99.80799999999999,100,0.0,15330.0,1,8349,aeruginosa
1_002516,1_KI518709,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_RAAO01000065,24,8325,0,99.71,99.713,100,0.0,15285.0,1,8349,aeruginosa
1_002516,1_KI519068,27,8322,0,99.68,99.677,100,0.0,15269.0,1,8349,aeruginosa
1_002516,1_NSQQ01000001,51,8298,0,99.39,99.389,100,0.0,15136.0,1,8349,aeruginosa
1_002516,1_MPBU01000001,10,8339,0,99.88,99.88,100,0.0,15363.0,1,8349,aeruginosa
1_002516,1_BIFO01000001,24,8325,0,99.71,99.713,100,0.0,15285.0,1,8349,aeruginosa
1_002516,1_QZXJ01000100,150,8199,0,98.2,98.20299999999999,100,0.0,14587.0,1,8349,aeruginosa
1_002516,1_CP028331,18,8331,0,99.78,99.78399999999999,100,0.0,15319.0,1,8349,aeruginosa
1_002516,1_SEMF01000001,11,8338,0,99.87,99.868,100,0.0,15357.0,1,8349,aeruginosa
1_002516,1_MCMB01000001,27,8322,0,99.68,99.677,100,0.0,15269.0,1,8349,aeruginosa
1_002516,4_KV832845,40,8309,0,99.52,99.521,100,0.0,15197.0,1,8349,aeruginosa
1_002516,1_NRAD01000010,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_KK212285,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,1_RWUE01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_FRKN01000128,51,8298,0,99.39,99.389,100,0.0,15136.0,1,8349,aeruginosa
1_002516,1_RACZ01000044,14,8335,0,99.83,99.83200000000001,100,0.0,15341.0,1,8349,aeruginosa
1_002516,1_CTDF01000001,52,8297,0,99.38,99.37700000000001,100,0.0,15130.0,1,8349,aeruginosa
1_002516,1_RWLY01000001,32,8317,0,99.62,99.617,100,0.0,15241.0,1,8349,aeruginosa
1_002516,1_JTYP01000001,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_NSOB01000001,10,8339,0,99.88,99.88,100,0.0,15363.0,1,8349,aeruginosa
1_002516,1_LLPW01000001,16,8333,0,99.81,99.80799999999999,100,0.0,15330.0,1,8349,aeruginosa
1_002516,1_QVBQ01000100,51,8298,0,99.39,99.389,100,0.0,15136.0,1,8349,aeruginosa
1_002516,1_JWBE01000094,29,8320,0,99.65,99.65299999999999,100,0.0,15258.0,1,8349,aeruginosa
1_002516,1_KI914461,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_RHSL01000010,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_FRMZ01000090,38,8311,0,99.54,99.545,100,0.0,15208.0,1,8349,aeruginosa
1_002516,1_CVVB01000001,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_LDLP01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_NKXV01000010,18,8331,0,99.78,99.78399999999999,100,0.0,15319.0,1,8349,aeruginosa
1_002516,1_RWVE01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_NSUP01000001,24,8325,0,99.71,99.713,100,0.0,15285.0,1,8349,aeruginosa
1_002516,1_LSFH01000001,27,8322,0,99.68,99.677,100,0.0,15269.0,1,8349,aeruginosa
1_002516,1_JUYD01000001,20,8329,0,99.76,99.76,100,0.0,15307.0,1,8349,aeruginosa
1_002516,1_RWOE01000001,28,8321,0,99.66,99.665,100,0.0,15263.0,1,8349,aeruginosa
1_002516,1_NQZE01000010,31,8318,0,99.63,99.62899999999999,100,0.0,15247.0,1,8349,aeruginosa
1_002516,1_LLRY01000001,19,8330,0,99.77,99.772,100,0.0,15313.0,1,8349,aeruginosa
1_002516,1_CP008866,28,8321,0,99.66,99.665,100,0.0,15263.0,1,8349,aeruginosa
1_002516,1_NSZY01000001,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_NRFI01000010,33,8316,0,99.6,99.605,100,0.0,15235.0,1,8349,aeruginosa
1_002516,1_JWDS01000001,12,8337,0,99.86,99.85600000000001,100,0.0,15352.0,1,8349,aeruginosa
1_002516,1_LDMF01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_NSNT01000001,147,8202,0,98.24,98.23899999999999,100,0.0,14606.0,1,8349,aeruginosa
1_002516,1_KI518973,51,8298,0,99.39,99.389,100,0.0,15136.0,1,8349,aeruginosa
1_002516,1_JTQW01000001,27,8322,0,99.68,99.677,100,0.0,15269.0,1,8349,aeruginosa
1_002516,1_LDKT01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_MCMR01000001,39,8310,0,99.53,99.53299999999999,100,0.0,15202.0,1,8349,aeruginosa
1_002516,1_KI519145,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,1_LSAG01000001,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_VJNM01000010,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_FRSM01000188,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_RADI01000106,17,8332,0,99.8,99.796,100,0.0,15324.0,1,8349,aeruginosa
1_002516,1_LLVE01000001,34,8315,0,99.59,99.59299999999999,100,0.0,15230.0,1,8349,aeruginosa
1_002516,1_RAAB01000084,24,8325,0,99.71,99.713,100,0.0,15285.0,1,8349,aeruginosa
1_002516,1_CBMT010000001,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_KI519287,27,8322,0,99.68,99.677,100,0.0,15269.0,1,8349,aeruginosa
1_002516,1_AAQW01000001,31,8318,0,99.63,99.62899999999999,100,0.0,15247.0,1,8349,aeruginosa
1_002516,1_KI519051,16,8333,0,99.81,99.80799999999999,100,0.0,15330.0,1,8349,aeruginosa
1_002516,1_FRPW01000088,39,8310,0,99.53,99.53299999999999,100,0.0,15202.0,1,8349,aeruginosa
1_002516,1_LKPW01000001,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_LLLJ01000001,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_CVVJ01000001,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_CP029093,229,8120,0,97.26,97.257,100,0.0,14150.0,1,8349,aeruginosa
1_002516,1_JTTA01000001,39,8310,0,99.53,99.53299999999999,100,0.0,15202.0,1,8349,aeruginosa
1_002516,1_SCXD01000001,28,8321,0,99.66,99.665,100,0.0,15263.0,1,8349,aeruginosa
1_002516,1_RWQJ01000001,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_FRRR01000105,16,8333,0,99.81,99.80799999999999,100,0.0,15330.0,1,8349,aeruginosa
1_002516,1_JTQX01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_CCPB01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_NRFT01000100,19,8330,0,99.77,99.772,100,0.0,15313.0,1,8349,aeruginosa
1_002516,1_CAAKMP010000001,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,1_FRJU01000366,51,8298,0,99.39,99.389,100,0.0,15136.0,1,8349,aeruginosa
1_002516,1_RXWH01000001,44,8305,0,99.47,99.473,100,0.0,15175.0,1,8349,aeruginosa
1_002516,1_LEGB01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_NSSJ01000001,26,8323,0,99.69,99.689,100,0.0,15274.0,1,8349,aeruginosa
1_002516,1_CCOK01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_LCSY01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_QAYV01000188,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_RXDP01000001,15,8334,0,99.82,99.82,100,0.0,15335.0,1,8349,aeruginosa
1_002516,4_KV828374,51,8298,0,99.39,99.389,100,0.0,15136.0,1,8349,aeruginosa
1_002516,1_NKYA01000010,28,8321,0,99.66,99.665,100,0.0,15263.0,1,8349,aeruginosa
1_002516,1_RWML01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_LRYF01000001,35,8314,0,99.58,99.581,100,0.0,15224.0,1,8349,aeruginosa
1_002516,1_JTSN01000001,42,6190,0,99.33,99.32600000000001,99,0.0,11276.0,1,6232,aeruginosa
1_002516,1_LLNZ01000001,15,8334,0,99.82,99.82,100,0.0,15335.0,1,8349,aeruginosa
1_002516,1_JTYA01000001,26,8323,0,99.69,99.689,100,0.0,15274.0,1,8349,aeruginosa
1_002516,1_QVBS01000099,19,8330,0,99.77,99.772,100,0.0,15313.0,1,8349,aeruginosa
1_002516,1_CTDK01000001,52,8297,0,99.38,99.37700000000001,100,0.0,15130.0,1,8349,aeruginosa
1_002516,1_CP020603,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,1_KI914552,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_NREW01000099,18,8331,0,99.78,99.78399999999999,100,0.0,15319.0,1,8349,aeruginosa
1_002516,1_RWMJ01000001,28,8321,0,99.66,99.665,100,0.0,15263.0,1,8349,aeruginosa
1_002516,1_LEIF01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_LLTQ01000001,23,8326,0,99.72,99.725,100,0.0,15291.0,1,8349,aeruginosa
1_002516,1_CUXN01000001,52,8297,0,99.38,99.37700000000001,100,0.0,15130.0,1,8349,aeruginosa
1_002516,1_RXVO01000001,41,8308,0,99.51,99.509,100,0.0,15191.0,1,8349,aeruginosa
1_002516,1_RHSP01000010,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_CAADOC010000001,16,8333,0,99.81,99.80799999999999,100,0.0,15330.0,1,8349,aeruginosa
1_002516,1_VIIA01000100,31,8318,0,99.63,99.62899999999999,100,0.0,15247.0,1,8349,aeruginosa
1_002516,1_VWQB01000001,20,8329,0,99.76,99.76,100,0.0,15307.0,1,8349,aeruginosa
1_002516,1_NSXN01000001,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,4_KV808065,20,8329,0,99.76,99.76,100,0.0,15307.0,1,8349,aeruginosa
1_002516,1_NRFA01000010,15,8334,0,99.82,99.82,100,0.0,15335.0,1,8349,aeruginosa
1_002516,1_MPVK01000001,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,1_RWOU01000001,18,8331,0,99.78,99.78399999999999,100,0.0,15319.0,1,8349,aeruginosa
1_002516,4_KV828856,18,8331,0,99.78,99.78399999999999,100,0.0,15319.0,1,8349,aeruginosa
1_002516,1_LDKV01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_NRFS01000010,41,8308,0,99.51,99.509,100,0.0,15191.0,1,8349,aeruginosa
1_002516,1_QVBK01000099,54,8295,0,99.35,99.353,100,0.0,15119.0,1,8349,aeruginosa
1_002516,1_KI518959,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_NIPD01000048,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_JTWR01000001,28,8321,0,99.66,99.665,100,0.0,15263.0,1,8349,aeruginosa
1_002516,1_RWPB01000001,12,8337,0,99.86,99.85600000000001,100,0.0,15352.0,1,8349,aeruginosa
1_002516,1_NRBT01000001,25,8324,0,99.7,99.70100000000001,100,0.0,15280.0,1,8349,aeruginosa
1_002516,1_NTAP01000001,17,8332,0,99.8,99.796,100,0.0,15324.0,1,8349,aeruginosa
1_002516,1_CAADPB010000001,36,8313,0,99.57,99.569,100,0.0,15219.0,1,8349,aeruginosa
1_002516,1_NSWD01000001,16,8333,0,99.81,99.80799999999999,100,0.0,15330.0,1,8349,aeruginosa
1_002516,1_LLOA01000001,39,8310,0,99.53,99.53299999999999,100,0.0,15202.0,1,8349,aeruginosa
1_002516,1_NTAA01000001,20,8329,0,99.76,99.76,100,0.0,15307.0,1,8349,aeruginosa
1_002516,1_RXVP01000001,25,8324,0,99.7,99.70100000000001,100,0.0,15280.0,1,8349,aeruginosa
1_002516,1_QHLT01000081,37,8312,0,99.56,99.557,100,0.0,15213.0,1,8349,aeruginosa
1_002516,1_MBMM01000100,18,8331,0,99.78,99.78399999999999,100,0.0,15319.0,1,8349,aeruginosa
1_002516,1_LLMX01000001,18,8331,0,99.78,99.78399999999999,100,0.0,15319.0,1,8349,aeruginosa
1_002516,1_QZZI01000062,28,8321,0,99.66,99.665,100,0.0,15263.0,1,8349,aeruginosa
1_002516,1_JTYK01000001,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,1_LLNE01000001,24,8325,0,99.71,99.713,100,0.0,15285.0,1,8349,aeruginosa
1_002516,1_LEFN01000001,22,8327,0,99.74,99.736,100,0.0,15296.0,1,8349,aeruginosa
1_002516,1_QFTF01000001,25,8324,0,99.7,99.70100000000001,100,0.0,15280.0,1,8349,aeruginosa
1_002516,1_NIPH01000015,27,8322,0,99.68,99.677,100,0.0,15269.0,1,8349,aeruginosa
1_002516,1_LEIV01000001,21,7711,0,99.73,99.728,99,0.0,14163.0,1,7732,aeruginosa
1_002516,1_CVON01000001,52,8297,0,99.38,99.37700000000001,100,0.0,15130.0,1,8349,aeruginosa
1_002516,1_LLQT01000001,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,4_KZ672808,21,8328,0,99.75,99.74799999999999,100,0.0,15302.0,1,8349,aeruginosa
1_002516,1_FRWR01000111,70,8279,0,99.16,99.162,100,0.0,15031.0,1,8349,aeruginosa
1_002516,1_NSXU01000001,30,8319,0,99.64,99.641,100,0.0,15254.0,1,8349,aeruginosa
1_002516,1_RXEF01000001,14,8335,0,99.83,99.83200000000001,100,0.0,15341.0,1,8349,aeruginosa
1_002516,1_JTTJ01000001,26,8323,0,99.69,99.689,100,0.0,15274.0,1,8349,aeruginosa
1_002516,1_RWOO01000001,17,8332,0,99.8,99.796,100,0.0,15324.0,1,8349,aeruginosa
1_002516,1_QVCQ01000100,45,8304,0,99.46,99.461,100,0.0,15169.0,1,8349,aeruginosa
1_002516,1_UATX01000011,51,8298,0,99.39,99.389,100,0.0,15136.0,1,8349,aeruginosa
1_002516,1_RXDD01000001,30,8319,0,99.64,99.641,100,0.0,15252.0,1,8349,aeruginosa
