Bin Id,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity
GCF_003631455.1_ASM363145v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.56,0.0
GCF_003632465.1_ASM363246v1_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.36,0.18,0.0
GCF_003632685.1_ASM363268v1_genomic,Pseudomonas (5),182,833,312,1,823,9,0,0,0,99.68,1.34,0.0
GCF_003632865.1_ASM363286v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.1,50.0
GCF_003632915.1_ASM363291v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003632975.1_ASM363297v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003698035.1_ASM369803v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.56,0.0
GCF_003698505.1_ASM369850v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003698705.1_ASM369870v1_genomic,Pseudomonas (5),182,833,312,4,828,1,0,0,0,99.2,0.08,0.0
GCF_003698715.1_ASM369871v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,0.0
GCF_003698745.1_ASM369874v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.41,0.0
GCF_003698765.1_ASM369876v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003698795.1_ASM369879v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.45,0.0
GCF_003701335.1_ASM370133v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.1,0.0
GCF_003701545.1_ASM370154v1_genomic,Pseudomonas (5),182,833,312,4,822,7,0,0,0,99.39,0.88,28.57
GCF_003701755.1_ASM370175v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.98,0.69,16.67
GCF_003702225.1_ASM370222v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.98,0.64,33.33
GCF_003716765.1_ASM371676v1_genomic,Pseudomonas (5),182,833,312,6,823,4,0,0,0,99.04,0.52,0.0
GCF_003721395.1_ASM372139v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.36,0.08,0.0
GCF_003732185.1_ASM373218v1_genomic,Pseudomonas (5),182,833,312,0,826,7,0,0,0,100.0,0.34,71.43
GCF_003732425.1_ASM373242v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.19,0.0
GCF_003833565.1_ASM383356v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.77,0.0
GCF_003833585.1_ASM383358v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003833645.1_ASM383364v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.24,0.0
GCF_003833865.1_ASM383386v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.8,0.0
GCF_003834005.1_ASM383400v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.45,0.0
GCF_003834195.1_ASM383419v1_genomic,Pseudomonas (5),182,833,312,1,825,7,0,0,0,99.68,0.86,0.0
GCF_003834235.1_ASM383423v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003834465.1_ASM383446v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.5,0.0
GCF_003834745.1_ASM383474v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.42,0.0
GCF_003834895.1_ASM383489v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.42,0.0
GCF_003835045.1_ASM383504v1_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.36,0.08,0.0
GCF_003835335.1_ASM383533v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.56,0.0
GCF_003835725.1_ASM383572v1_genomic,Pseudomonas (5),182,833,312,1,822,10,0,0,0,99.68,1.36,0.0
GCF_003835765.1_ASM383576v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.65,0.08,0.0
GCF_003835775.1_ASM383577v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003836645.1_ASM383664v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003836685.1_ASM383668v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_003836815.1_ASM383681v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_003836905.1_ASM383690v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.67,0.08,0.0
GCF_003837025.1_ASM383702v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003837145.1_ASM383714v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.6,0.08,0.0
GCF_003837285.1_ASM383728v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.22,0.0
GCF_003837435.1_ASM383743v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.22,0.0
GCF_003837645.1_ASM383764v1_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_003838585.1_ASM383858v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003838975.1_ASM383897v1_genomic,Pseudomonas (5),182,833,312,1,825,7,0,0,0,99.68,0.63,0.0
GCF_003839065.1_ASM383906v1_genomic,Pseudomonas (5),182,833,312,6,824,3,0,0,0,98.82,0.16,0.0
GCF_003839305.1_ASM383930v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.18,66.67
GCF_003839565.1_ASM383956v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.4,0.0
GCF_003840045.1_ASM384004v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003840165.1_ASM384016v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003840225.1_ASM384022v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.21,0.0
GCF_003840475.1_ASM384047v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.43,0.0
GCF_003840755.1_ASM384075v1_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_003840835.1_ASM384083v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003840865.1_ASM384086v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003841235.1_ASM384123v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_003841305.1_ASM384130v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.26,0.0
GCF_003841705.1_ASM384170v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.1,0.0
GCF_003841755.1_ASM384175v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003851145.1_ASM385114v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.4,0.0
GCF_003851165.1_ASM385116v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.98,0.4,0.0
GCF_003851525.1_ASM385152v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.1,0.0
GCF_003851805.1_ASM385180v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.4,0.0
GCF_003936025.1_ASM393602v1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.72,0.0
GCF_003936675.1_ASM393667v1_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_003950015.1_ASM395001v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.77,0.0
GCF_003952325.1_ASM395232v1_genomic,Pseudomonas (5),182,833,312,8,823,2,0,0,0,98.81,0.14,0.0
GCF_003954195.1_ASM395419v1_genomic,Pseudomonas (5),182,833,312,2,828,3,0,0,0,99.36,0.46,0.0
GCF_003968525.1_ASM396852v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003968625.1_ASM396862v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003969475.1_ASM396947v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.56,0.0
GCF_003969785.1_ASM396978v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003969975.1_ASM396997v1_genomic,Pseudomonas (5),182,833,312,4,827,1,1,0,0,99.03,0.72,25.0
GCF_003970195.1_ASM397019v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.19,0.0
GCF_003970775.1_GCID_CRPK_0027_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_003973795.1_ASM397379v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.43,0.0
GCF_003973995.1_ASM397399v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003974825.1_ASM397482v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003974985.1_ASM397498v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003975095.1_ASM397509v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_003975245.1_ASM397524v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.29,0.0
GCF_003975725.1_ASM397572v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.16,0.0
GCF_003975935.1_ASM397593v1_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.52,0.45,0.0
GCF_003976235.1_ASM397623v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003976275.1_ASM397627v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.4,0.0
GCF_003976375.1_ASM397637v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003976445.1_ASM397644v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.67,0.08,0.0
GCF_003976585.1_ASM397658v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.56,0.0
GCF_003976595.1_ASM397659v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.43,33.33
GCF_003976685.1_ASM397668v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003976745.1_ASM397674v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.17,0.0
GCF_003977915.1_ASM397791v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004015785.1_ASM401578v1_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.59,0.0
GCF_004123425.1_ASM412342v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.24,0.0
GCF_004124555.1_ASM412455v1_genomic,Pseudomonas (5),182,833,312,1,828,3,1,0,0,99.68,0.59,0.0
GCF_004136015.1_ASM413601v1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.27,0.0
GCF_004152825.1_ASM415282v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.51,0.0
GCF_004307595.1_ASM430759v1_genomic,Pseudomonas (5),182,833,312,3,827,3,0,0,0,99.36,0.51,0.0
GCF_004345935.1_ASM434593v1_genomic,Pseudomonas (5),182,833,312,0,824,8,1,0,0,100.0,1.3,9.09
GCF_004349745.1_ASM434974v1_genomic,Pseudomonas (5),182,833,312,4,824,5,0,0,0,99.26,0.32,0.0
GCF_004368835.1_ASM436883v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.95,0.35,0.0
GCF_004370205.1_ASM437020v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.57,0.4,50.0
GCF_004370425.1_ASM437042v1_genomic,Pseudomonas (5),182,833,312,1,825,7,0,0,0,99.68,0.64,0.0
GCF_004370985.1_ASM437098v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004371405.1_ASM437140v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.1,0.0
GCF_004371625.1_ASM437162v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004372135.1_ASM437213v1_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.35,0.08,0.0
GCF_004372295.1_ASM437229v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004372435.1_ASM437243v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_004372915.1_ASM437291v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004373225.1_ASM437322v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_004373585.1_ASM437358v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004373675.1_ASM437367v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_004373995.1_ASM437399v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004375185.1_ASM437518v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.6,0.08,0.0
GCF_004375515.1_ASM437551v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004683755.1_ASM468375v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.14,0.0
GCF_004785835.1_ASM478583v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.8,0.0
GCF_004793985.1_ASM479398v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.84,0.0
GCF_004801935.1_ASM480193v1_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_005863495.1_ASM586349v1_genomic,Pseudomonas (5),182,833,312,2,828,3,0,0,0,99.36,0.22,0.0
GCF_005863735.1_ASM586373v1_genomic,Pseudomonas (5),182,833,312,2,828,3,0,0,0,99.36,0.22,0.0
GCF_005863835.1_ASM586383v1_genomic,Pseudomonas (5),182,833,312,2,828,3,0,0,0,99.36,0.22,0.0
GCF_006704345.1_ASM670434v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_006704485.1_ASM670448v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_006704555.1_ASM670455v1_genomic,Pseudomonas (5),182,833,312,0,822,11,0,0,0,100.0,1.5,0.0
GCF_006704865.1_ASM670486v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_006704955.1_ASM670495v1_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.36,0.45,0.0
GCF_007021965.1_ASM702196v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_007049815.1_ASM704981v1_genomic,Pseudomonas (5),182,833,312,2,825,5,0,1,0,99.76,1.1,0.0
GCF_007559065.1_ASM755906v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.42,0.0
GCF_007559085.1_ASM755908v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_007860275.1_ASM786027v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_007954165.1_ASM795416v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.21,33.33
GCF_008180895.1_ASM818089v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_008195485.1_ASM819548v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.24,0.0
GCF_008386455.1_ASM838645v1_genomic,Pseudomonas (5),182,833,312,1,821,10,1,0,0,99.68,1.88,0.0
GCF_008632665.1_ASM863266v1_genomic,Pseudomonas (5),182,833,312,1,822,10,0,0,0,99.68,1.16,0.0
GCF_008632775.1_ASM863277v1_genomic,Pseudomonas (5),182,833,312,1,829,2,1,0,0,99.68,0.46,20.0
GCF_008801675.1_ASM880167v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_008802415.1_ASM880241v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_008802685.1_ASM880268v1_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.66,0.49,25.0
GCF_900101575.1_IMG-taxon_2599185323_annotated_assembly_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.4,0.0
GCF_900101695.1_IMG-taxon_2667528182_annotated_assembly_genomic,Pseudomonas (5),182,833,312,0,824,9,0,0,0,100.0,1.66,33.33
GCF_900103225.1_IMG-taxon_2663762773_annotated_assembly_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.24,0.0
GCF_900103245.1_IMG-taxon_2639762602_annotated_assembly_genomic,Pseudomonas (5),182,833,312,0,822,10,1,0,0,100.0,1.47,69.23
GCF_900105675.1_IMG-taxon_2667527385_annotated_assembly_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.44,0.0
GCF_900107345.1_IMG-taxon_2687453749_annotated_assembly_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.51,0.0
GCF_900113815.1_IMG-taxon_2599185190_annotated_assembly_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.4,0.0
GCF_900114295.1_IMG-taxon_2599185316_annotated_assembly_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.92,0.48,0.0
GCF_900144255.1_85_genomic,Pseudomonas (5),182,833,312,11,821,1,0,0,0,97.65,0.08,0.0
GCF_900144455.1_103_genomic,Pseudomonas (5),182,833,312,1,827,4,1,0,0,99.68,0.72,0.0
GCF_900144505.1_107_genomic,Pseudomonas (5),182,833,312,2,826,4,1,0,0,99.57,0.72,0.0
GCF_900144605.1_118_genomic,Pseudomonas (5),182,833,312,5,827,1,0,0,0,98.87,0.08,0.0
GCF_900144645.1_122_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.67,0.08,0.0
GCF_900144725.1_130_genomic,Pseudomonas (5),182,833,312,3,828,2,0,0,0,99.41,0.24,50.0
GCF_900145445.1_203_genomic,Pseudomonas (5),182,833,312,1,825,7,0,0,0,99.68,1.0,0.0
GCF_900145525.1_210_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_900145585.1_216_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.43,0.0
GCF_900145605.1_218_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.43,0.0
GCF_900145625.1_219_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.43,0.0
GCF_900145875.1_256_genomic,Pseudomonas (5),182,833,312,2,826,5,0,0,0,99.6,0.61,20.0
GCF_900145965.1_266_genomic,Pseudomonas (5),182,833,312,3,825,5,0,0,0,99.61,0.61,20.0
GCF_900146005.1_270_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.6,0.08,0.0
GCF_900146345.1_304_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.28,0.08,0.0
GCF_900146365.1_305_genomic,Pseudomonas (5),182,833,312,4,827,2,0,0,0,99.29,0.24,50.0
GCF_900146425.1_313_genomic,Pseudomonas (5),182,833,312,2,825,6,0,0,0,99.6,0.36,0.0
GCF_900146485.1_318_genomic,Pseudomonas (5),182,833,312,2,825,6,0,0,0,99.6,0.36,0.0
GCF_900146505.1_320_genomic,Pseudomonas (5),182,833,312,2,825,6,0,0,0,99.6,0.36,0.0
GCF_900146715.1_343_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.45,0.0
GCF_900146975.1_369_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_900146995.1_372_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.16,0.0
GCF_900147085.1_382_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_900147105.1_384_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_900147195.1_391_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.24,50.0
GCF_900147605.1_434_genomic,Pseudomonas (5),182,833,312,4,827,2,0,0,0,99.66,0.1,50.0
GCF_900147685.1_11_2_genomic,Pseudomonas (5),182,833,312,6,825,2,0,0,0,99.21,0.24,50.0
GCF_900147755.1_14_1_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.44,0.08,0.0
GCF_900147845.1_203_1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.84,0.0
GCF_900148035.1_81_1_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.25,0.08,0.0
GCF_900215165.1_IMG-taxon_2521172639_annotated_assembly_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.4,0.0
GCF_900230135.1_IMG-taxon_2521172669_annotated_assembly_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.14,0.0
GCF_900235835.1_CFBP3846_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.21,0.0
GCF_900455175.1_43251_G01_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.52,0.08,0.0
GCF_900573875.1_p13.B8_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.17,0.0
GCF_900580455.1_p11.B4_genomic,Pseudomonas (5),182,833,312,0,827,6,0,0,0,100.0,0.68,16.67
GCF_900580615.1_p11.C9_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.36,0.14,0.0
GCF_900580875.1_p11.F8_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900580975.1_p11.H5_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.24,0.0
GCF_900580995.1_p11.G9_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.96,33.33
GCF_900581085.1_p12.A11_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.35,0.0
GCF_900581265.1_p12.C2_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900581635.1_p12.G4_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900581645.1_p12.G1_genomic,Pseudomonas (5),182,833,312,0,827,6,0,0,0,100.0,0.4,0.0
GCF_900582175.1_p13.D9_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.25,0.0
GCF_900582245.1_p13.E11_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.62,25.0
GCF_900582355.1_p13.F2_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900582395.1_p13.E2_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.46,0.0
GCF_900582825.1_p1.B4_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.25,0.0
GCF_900582905.1_p1.C12_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900583045.1_p1.D2_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900583555.1_p20.A3_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.62,25.0
GCF_900583965.1_p20.E8_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900584055.1_p20.F5_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.18,0.0
GCF_900584155.1_p20.G4_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900584195.1_p20.H3_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900584245.1_p20.H10_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.5,0.0
GCF_900584445.1_p21.B1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.36,0.14,0.0
GCF_900584835.1_p21.E7_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.35,0.0
GCF_900584875.1_p21.F11_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900585085.1_p21.H11_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900585335.1_p22.B8_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.25,0.0
GCF_900585445.1_p22.C8_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.25,0.0
GCF_900585455.1_p22.E1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900585485.1_p22.E5_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900585495.1_p22.E7_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.25,0.0
GCF_900585685.1_p23.A4_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.67,0.0
GCF_900586085.1_p23.E6_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900586265.1_p23.H2_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900586275.1_p23.H6_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900586905.1_p24.E2_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.33,0.0
GCF_900586965.1_p24.G12_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.33,0.0
GCF_900587005.1_p24.G3_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900587295.1_p25.B3_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
